,loss_best,accuracy_best,data.nb_data,data.key,data.seed,model.emb_dim,model.nb_layers,model.block.nb_heads,nb_params
4928,3.796432945790684e-09,1.0,1024,qatool,9,60,2,2,146700
4929,7.2965673503233575e-09,1.0,1024,qatool,9,64,2,2,164672
4930,5.072049891197139e-09,1.0,1024,qatool,9,68,2,2,183668
4931,5.15426723524115e-09,1.0,1024,qatool,9,72,2,2,203688
4932,4.904887607182218e-09,1.0,1024,qatool,9,76,2,2,224732
4933,7.36524441435904e-09,1.0,1024,qatool,9,80,2,2,246800
4934,4.168021483508255e-09,1.0,1024,qatool,9,88,2,2,294008
4935,4.054432345412806e-09,1.0,1024,qatool,9,96,2,2,345312
4936,4.08184863687211e-09,1.0,1024,qatool,9,104,2,2,400712
4937,3.14943315871119e-09,1.0,1024,qatool,9,112,2,2,460208
4938,3.6320420004898324e-09,1.0,1024,qatool,9,120,2,2,523800
4939,2.062356063703419e-09,1.0,1024,qatool,9,128,2,2,591488
4940,1.6249842643737793,0.011474609375,1024,qa,0,4,2,2,2612
4941,1.0664018392562866,0.036865234375,1024,qa,0,8,2,2,6248
4942,0.7085351943969727,0.039794921875,1024,qa,0,12,2,2,10908
4943,0.3336746394634247,0.04150390625,1024,qa,0,16,2,2,16592
4944,0.11445814371109009,0.0859375,1024,qa,0,20,2,2,23300
4945,0.07055258005857468,0.281982421875,1024,qa,0,24,2,2,31032
4946,0.004467643331736326,0.99658203125,1024,qa,0,28,2,2,39788
4947,0.00016092251462396234,1.0,1024,qa,0,32,2,2,49568
4948,1.2787005289283115e-05,1.0,1024,qa,0,36,2,2,60372
4949,1.3436887229545391e-06,1.0,1024,qa,0,40,2,2,72200
4950,3.139771536098124e-07,1.0,1024,qa,0,44,2,2,85052
4951,4.393838892724489e-08,1.0,1024,qa,0,48,2,2,98928
4952,2.936394949415444e-08,1.0,1024,qa,0,52,2,2,113828
4953,1.6985030271143842e-08,1.0,1024,qa,0,56,2,2,129752
4954,1.4023077810065843e-08,1.0,1024,qa,0,60,2,2,146700
4955,1.2084437450710084e-08,1.0,1024,qa,0,64,2,2,164672
4956,1.2109985902952758e-08,1.0,1024,qa,0,68,2,2,183668
4957,1.065587085236075e-08,1.0,1024,qa,0,72,2,2,203688
4958,1.0566810537682159e-08,1.0,1024,qa,0,76,2,2,224732
4959,9.604175232880152e-09,1.0,1024,qa,0,80,2,2,246800
4960,8.123852701658052e-09,1.0,1024,qa,0,88,2,2,294008
4961,8.016241004327185e-09,1.0,1024,qa,0,96,2,2,345312
4962,7.660136525089456e-09,1.0,1024,qa,0,104,2,2,400712
4963,6.8622503235360455e-09,1.0,1024,qa,0,112,2,2,460208
4964,5.921675594322551e-09,1.0,1024,qa,0,120,2,2,523800
4965,6.541011732252855e-09,1.0,1024,qa,0,128,2,2,591488
4966,1.575363039970398,0.000244140625,1024,qa,1,4,2,2,2612
4967,1.0105512142181396,0.0419921875,1024,qa,1,8,2,2,6248
4968,0.22949755191802979,0.04345703125,1024,qa,1,12,2,2,10908
4969,0.14421723783016205,0.04931640625,1024,qa,1,16,2,2,16592
4970,0.1236218586564064,0.07470703125,1024,qa,1,20,2,2,23300
4971,0.10135107487440109,0.14306640625,1024,qa,1,24,2,2,31032
4972,0.05500298738479614,0.479248046875,1024,qa,1,28,2,2,39788
4973,0.0015438181580975652,1.0,1024,qa,1,32,2,2,49568
4974,4.086883200216107e-05,1.0,1024,qa,1,36,2,2,60372
4975,1.1779364967878792e-06,1.0,1024,qa,1,40,2,2,72200
4976,2.610024409932521e-07,1.0,1024,qa,1,44,2,2,85052
4977,5.1111804566517094e-08,1.0,1024,qa,1,48,2,2,98928
4978,2.838437929142401e-08,1.0,1024,qa,1,52,2,2,113828
4979,3.181485652703486e-08,1.0,1024,qa,1,56,2,2,129752
4980,1.3939585485900352e-08,1.0,1024,qa,1,60,2,2,146700
4981,1.2210045419180915e-08,1.0,1024,qa,1,64,2,2,164672
4982,1.2339115507131737e-08,1.0,1024,qa,1,68,2,2,183668
4983,1.0368255587422937e-08,1.0,1024,qa,1,72,2,2,203688
4984,1.0529851657281597e-08,1.0,1024,qa,1,76,2,2,224732
4985,9.539895096111195e-09,1.0,1024,qa,1,80,2,2,246800
4986,9.146027935003076e-09,1.0,1024,qa,1,88,2,2,294008
4987,8.45724379416879e-09,1.0,1024,qa,1,96,2,2,345312
4988,7.93690979605799e-09,1.0,1024,qa,1,104,2,2,400712
4989,6.7116530111377415e-09,1.0,1024,qa,1,112,2,2,460208
4990,6.015873132980687e-09,1.0,1024,qa,1,120,2,2,523800
4991,6.0508327237585036e-09,1.0,1024,qa,1,128,2,2,591488
4992,1.6598187685012817,0.0107421875,1024,qa,2,4,2,2,2612
4993,0.9998666644096375,0.0419921875,1024,qa,2,8,2,2,6248
4994,0.213771253824234,0.044189453125,1024,qa,2,12,2,2,10908
4995,0.1358427256345749,0.052001953125,1024,qa,2,16,2,2,16592
4996,0.11464070528745651,0.08642578125,1024,qa,2,20,2,2,23300
4997,0.08237152546644211,0.231201171875,1024,qa,2,24,2,2,31032
4998,0.03921980410814285,0.55419921875,1024,qa,2,28,2,2,39788
4999,0.00016260307165794075,1.0,1024,qa,2,32,2,2,49568
5000,8.882336260285228e-06,1.0,1024,qa,2,36,2,2,60372
5001,2.52966469815874e-06,1.0,1024,qa,2,40,2,2,72200
5002,2.65225963858029e-07,1.0,1024,qa,2,44,2,2,85052
5003,5.615450504592445e-08,1.0,1024,qa,2,48,2,2,98928
5004,2.5416607485340137e-08,1.0,1024,qa,2,52,2,2,113828
5005,2.7222645471169926e-08,1.0,1024,qa,2,56,2,2,129752
5006,1.5012670218084168e-08,1.0,1024,qa,2,60,2,2,146700
5007,1.228908086403635e-08,1.0,1024,qa,2,64,2,2,164672
5008,1.1823467538363275e-08,1.0,1024,qa,2,68,2,2,183668
5009,1.053049292210062e-08,1.0,1024,qa,2,72,2,2,203688
5010,1.0749446666125095e-08,1.0,1024,qa,2,76,2,2,224732
5011,8.857016453589495e-09,1.0,1024,qa,2,80,2,2,246800
5012,8.561416464658578e-09,1.0,1024,qa,2,88,2,2,294008
5013,8.258473904732e-09,1.0,1024,qa,2,96,2,2,345312
5014,6.713460010132621e-09,1.0,1024,qa,2,104,2,2,400712
5015,7.02608593527998e-09,1.0,1024,qa,2,112,2,2,460208
5016,6.426306153883843e-09,1.0,1024,qa,2,120,2,2,523800
5017,6.375522776380649e-09,1.0,1024,qa,2,128,2,2,591488
5018,1.6162787675857544,0.00341796875,1024,qa,3,4,2,2,2612
5019,0.9799046516418457,0.0390625,1024,qa,3,8,2,2,6248
5020,0.30128440260887146,0.041015625,1024,qa,3,12,2,2,10908
5021,0.3632369339466095,0.04296875,1024,qa,3,16,2,2,16592
5022,0.1213618740439415,0.083984375,1024,qa,3,20,2,2,23300
5023,0.07208770513534546,0.298828125,1024,qa,3,24,2,2,31032
5024,0.011631188914179802,0.925048828125,1024,qa,3,28,2,2,39788
5025,0.00024781934916973114,1.0,1024,qa,3,32,2,2,49568
5026,4.492616426432505e-05,1.0,1024,qa,3,36,2,2,60372
5027,1.021361867969972e-06,1.0,1024,qa,3,40,2,2,72200
5028,1.8920954403256474e-07,1.0,1024,qa,3,44,2,2,85052
5029,5.932177060685717e-08,1.0,1024,qa,3,48,2,2,98928
5030,2.9198773177085968e-08,1.0,1024,qa,3,52,2,2,113828
5031,2.3087231681984122e-08,1.0,1024,qa,3,56,2,2,129752
5032,1.3893195038860995e-08,1.0,1024,qa,3,60,2,2,146700
5033,1.293405116342683e-08,1.0,1024,qa,3,64,2,2,164672
5034,1.1519156295491939e-08,1.0,1024,qa,3,68,2,2,183668
5035,1.0522266613577358e-08,1.0,1024,qa,3,72,2,2,203688
5036,1.021355000574431e-08,1.0,1024,qa,3,76,2,2,224732
5037,8.714969190748434e-09,1.0,1024,qa,3,80,2,2,246800
5038,8.829356801243193e-09,1.0,1024,qa,3,88,2,2,294008
5039,6.8044809786727e-09,1.0,1024,qa,3,96,2,2,345312
5040,6.938658092536798e-09,1.0,1024,qa,3,104,2,2,400712
5041,7.568432103255418e-09,1.0,1024,qa,3,112,2,2,460208
5042,6.534163432547757e-09,1.0,1024,qa,3,120,2,2,523800
5043,6.450718181838511e-09,1.0,1024,qa,3,128,2,2,591488
5044,1.5948208570480347,0.01904296875,1024,qa,4,4,2,2,2612
5045,0.901397705078125,0.03515625,1024,qa,4,8,2,2,6248
5046,0.28208455443382263,0.040771484375,1024,qa,4,12,2,2,10908
5047,0.1516408920288086,0.052001953125,1024,qa,4,16,2,2,16592
5048,0.12071385234594345,0.107666015625,1024,qa,4,20,2,2,23300
5049,0.0639331042766571,0.325927734375,1024,qa,4,24,2,2,31032
5050,0.0038520731031894684,0.997802734375,1024,qa,4,28,2,2,39788
5051,0.00011744297080440447,1.0,1024,qa,4,32,2,2,49568
5052,6.007356660120422e-06,1.0,1024,qa,4,36,2,2,60372
5053,9.981145012716297e-07,1.0,1024,qa,4,40,2,2,72200
5054,1.1461658004918718e-06,1.0,1024,qa,4,44,2,2,85052
5055,1.0413044293500207e-07,1.0,1024,qa,4,48,2,2,98928
5056,2.502605234155908e-08,1.0,1024,qa,4,52,2,2,113828
5057,1.8619303432387824e-08,1.0,1024,qa,4,56,2,2,129752
5058,1.4728456676493806e-08,1.0,1024,qa,4,60,2,2,146700
5059,1.2864874499030066e-08,1.0,1024,qa,4,64,2,2,164672
5060,1.3711802360205638e-08,1.0,1024,qa,4,68,2,2,183668
5061,1.1025578672274605e-08,1.0,1024,qa,4,72,2,2,203688
5062,1.0198157873730906e-08,1.0,1024,qa,4,76,2,2,224732
5063,9.448117843646742e-09,1.0,1024,qa,4,80,2,2,246800
5064,7.916540312180587e-09,1.0,1024,qa,4,88,2,2,294008
5065,7.0794770046234134e-09,1.0,1024,qa,4,96,2,2,345312
5066,7.598473850123355e-09,1.0,1024,qa,4,104,2,2,400712
5067,7.096721432731101e-09,1.0,1024,qa,4,112,2,2,460208
5068,6.5178427099965575e-09,1.0,1024,qa,4,120,2,2,523800
5069,5.863170837727694e-09,1.0,1024,qa,4,128,2,2,591488
5070,1.658598780632019,0.02197265625,1024,qa,5,4,2,2,2612
5071,1.1000561714172363,0.039794921875,1024,qa,5,8,2,2,6248
5072,0.29985305666923523,0.04052734375,1024,qa,5,12,2,2,10908
5073,0.14478474855422974,0.048828125,1024,qa,5,16,2,2,16592
5074,0.12458465248346329,0.0830078125,1024,qa,5,20,2,2,23300
5075,0.06132104620337486,0.45751953125,1024,qa,5,24,2,2,31032
5076,0.014041934162378311,0.841796875,1024,qa,5,28,2,2,39788
5077,0.00011958161485381424,1.0,1024,qa,5,32,2,2,49568
5078,2.306890019099228e-05,1.0,1024,qa,5,36,2,2,60372
5079,1.3742355804424733e-06,1.0,1024,qa,5,40,2,2,72200
5080,6.010474749018613e-07,1.0,1024,qa,5,44,2,2,85052
5081,5.732592001095327e-08,1.0,1024,qa,5,48,2,2,98928
5082,3.95160419941476e-08,1.0,1024,qa,5,52,2,2,113828
5083,1.822959561081916e-08,1.0,1024,qa,5,56,2,2,129752
5084,3.092886657896088e-08,1.0,1024,qa,5,60,2,2,146700
5085,1.2402820992463148e-08,1.0,1024,qa,5,64,2,2,164672
5086,1.1335689720226583e-08,1.0,1024,qa,5,68,2,2,183668
5087,1.1297276891752972e-08,1.0,1024,qa,5,72,2,2,203688
5088,1.1171054303815708e-08,1.0,1024,qa,5,76,2,2,224732
5089,9.265776590439145e-09,1.0,1024,qa,5,80,2,2,246800
5090,8.266902717934954e-09,1.0,1024,qa,5,88,2,2,294008
5091,6.919320671983087e-09,1.0,1024,qa,5,96,2,2,345312
5092,7.437622073780403e-09,1.0,1024,qa,5,104,2,2,400712
5093,7.79850228838086e-09,1.0,1024,qa,5,112,2,2,460208
5094,6.89683066212865e-09,1.0,1024,qa,5,120,2,2,523800
5095,6.18661299967016e-09,1.0,1024,qa,5,128,2,2,591488
5096,1.53484046459198,0.031982421875,1024,qa,6,4,2,2,2612
5097,1.0075573921203613,0.03857421875,1024,qa,6,8,2,2,6248
5098,0.29093626141548157,0.040283203125,1024,qa,6,12,2,2,10908
5099,0.27410900592803955,0.044189453125,1024,qa,6,16,2,2,16592
5100,0.11294776946306229,0.1025390625,1024,qa,6,20,2,2,23300
5101,0.07008641213178635,0.44140625,1024,qa,6,24,2,2,31032
5102,0.004693919327110052,0.995361328125,1024,qa,6,28,2,2,39788
5103,0.0002481319534126669,1.0,1024,qa,6,32,2,2,49568
5104,9.103047887037974e-06,1.0,1024,qa,6,36,2,2,60372
5105,6.623912440772983e-07,1.0,1024,qa,6,40,2,2,72200
5106,1.201118919880173e-07,1.0,1024,qa,6,44,2,2,85052
5107,5.032053351783361e-08,1.0,1024,qa,6,48,2,2,98928
5108,2.2737820515317253e-08,1.0,1024,qa,6,52,2,2,113828
5109,1.8137169988108326e-08,1.0,1024,qa,6,56,2,2,129752
5110,1.364163182415723e-08,1.0,1024,qa,6,60,2,2,146700
5111,1.247899383827189e-08,1.0,1024,qa,6,64,2,2,164672
5112,1.2921645087260458e-08,1.0,1024,qa,6,68,2,2,183668
5113,1.0304307629382947e-08,1.0,1024,qa,6,72,2,2,203688
5114,1.092554580139904e-08,1.0,1024,qa,6,76,2,2,224732
5115,9.292423719386989e-09,1.0,1024,qa,6,80,2,2,246800
5116,8.527987205297904e-09,1.0,1024,qa,6,88,2,2,294008
5117,7.719523686944285e-09,1.0,1024,qa,6,96,2,2,345312
5118,6.607207669873105e-09,1.0,1024,qa,6,104,2,2,400712
5119,6.8824528298705445e-09,1.0,1024,qa,6,112,2,2,460208
5120,7.565153836708305e-09,1.0,1024,qa,6,120,2,2,523800
5121,5.294133131883427e-09,1.0,1024,qa,6,128,2,2,591488
5122,1.6184780597686768,0.021484375,1024,qa,7,4,2,2,2612
5123,0.9447562098503113,0.03271484375,1024,qa,7,8,2,2,6248
5124,0.2911694347858429,0.04248046875,1024,qa,7,12,2,2,10908
5125,0.1391242891550064,0.052734375,1024,qa,7,16,2,2,16592
5126,0.1216718778014183,0.086181640625,1024,qa,7,20,2,2,23300
5127,0.05416741967201233,0.410888671875,1024,qa,7,24,2,2,31032
5128,0.005936974659562111,0.986083984375,1024,qa,7,28,2,2,39788
5129,0.0001990153978113085,1.0,1024,qa,7,32,2,2,49568
5130,9.469534234085586e-06,1.0,1024,qa,7,36,2,2,60372
5131,3.2901418762776302e-06,1.0,1024,qa,7,40,2,2,72200
5132,7.541564173152437e-07,1.0,1024,qa,7,44,2,2,85052
5133,4.542438958310413e-08,1.0,1024,qa,7,48,2,2,98928
5134,3.65617403019769e-08,1.0,1024,qa,7,52,2,2,113828
5135,2.127036147214767e-08,1.0,1024,qa,7,56,2,2,129752
5136,1.3619542826859288e-08,1.0,1024,qa,7,60,2,2,146700
5137,1.3019874955944033e-08,1.0,1024,qa,7,64,2,2,164672
5138,1.1746320360828122e-08,1.0,1024,qa,7,68,2,2,183668
5139,1.201087584945526e-08,1.0,1024,qa,7,72,2,2,203688
5140,1.01020365406157e-08,1.0,1024,qa,7,76,2,2,224732
5141,8.990570954381383e-09,1.0,1024,qa,7,80,2,2,246800
5142,8.137949869535532e-09,1.0,1024,qa,7,88,2,2,294008
5143,7.909742194556202e-09,1.0,1024,qa,7,96,2,2,345312
5144,6.868788204883458e-09,1.0,1024,qa,7,104,2,2,400712
5145,7.160339432488172e-09,1.0,1024,qa,7,112,2,2,460208
5146,6.478485303773596e-09,1.0,1024,qa,7,120,2,2,523800
5147,6.858543954990637e-09,1.0,1024,qa,7,128,2,2,591488
5148,1.5740079879760742,0.00732421875,1024,qa,8,4,2,2,2612
5149,1.055588722229004,0.03466796875,1024,qa,8,8,2,2,6248
5150,0.2403009980916977,0.0400390625,1024,qa,8,12,2,2,10908
5151,0.35573145747184753,0.040771484375,1024,qa,8,16,2,2,16592
5152,0.10720901191234589,0.118408203125,1024,qa,8,20,2,2,23300
5153,0.11987221240997314,0.08642578125,1024,qa,8,24,2,2,31032
5154,0.054671257734298706,0.454833984375,1024,qa,8,28,2,2,39788
5155,0.0002841905225068331,1.0,1024,qa,8,32,2,2,49568
5156,4.133599577471614e-05,1.0,1024,qa,8,36,2,2,60372
5157,2.1979767552693374e-06,1.0,1024,qa,8,40,2,2,72200
5158,4.834855076296662e-07,1.0,1024,qa,8,44,2,2,85052
5159,8.722239641656415e-08,1.0,1024,qa,8,48,2,2,98928
5160,2.9416275637572653e-08,1.0,1024,qa,8,52,2,2,113828
5161,2.0547844314933172e-08,1.0,1024,qa,8,56,2,2,129752
5162,1.430200224916689e-08,1.0,1024,qa,8,60,2,2,146700
5163,1.2816808059312734e-08,1.0,1024,qa,8,64,2,2,164672
5164,1.2328390752713858e-08,1.0,1024,qa,8,68,2,2,183668
5165,1.0979463560545355e-08,1.0,1024,qa,8,72,2,2,203688
5166,9.934105982267738e-09,1.0,1024,qa,8,76,2,2,224732
5167,9.797665789790244e-09,1.0,1024,qa,8,80,2,2,246800
5168,8.502220261163984e-09,1.0,1024,qa,8,88,2,2,294008
5169,8.327684319908712e-09,1.0,1024,qa,8,96,2,2,345312
5170,6.593038559543629e-09,1.0,1024,qa,8,104,2,2,400712
5171,6.283699338638371e-09,1.0,1024,qa,8,112,2,2,460208
5172,7.383214040146413e-09,1.0,1024,qa,8,120,2,2,523800
5173,6.323890744397431e-09,1.0,1024,qa,8,128,2,2,591488
5174,1.5950727462768555,0.014892578125,1024,qa,9,4,2,2,2612
5175,1.0068795680999756,0.03857421875,1024,qa,9,8,2,2,6248
5176,0.6413971781730652,0.037353515625,1024,qa,9,12,2,2,10908
5177,0.13821610808372498,0.055908203125,1024,qa,9,16,2,2,16592
5178,0.11226256191730499,0.116455078125,1024,qa,9,20,2,2,23300
5179,0.0650312751531601,0.35009765625,1024,qa,9,24,2,2,31032
5180,0.07854271680116653,0.230224609375,1024,qa,9,28,2,2,39788
5181,0.0006532479892484844,1.0,1024,qa,9,32,2,2,49568
5182,8.719145625946112e-06,1.0,1024,qa,9,36,2,2,60372
5183,1.1106171768915374e-06,1.0,1024,qa,9,40,2,2,72200
5184,2.221708825800306e-07,1.0,1024,qa,9,44,2,2,85052
5185,3.9132697793320403e-07,1.0,1024,qa,9,48,2,2,98928
5186,6.557395693107537e-08,1.0,1024,qa,9,52,2,2,113828
5187,2.5190130870100802e-08,1.0,1024,qa,9,56,2,2,129752
5188,1.5162465061280272e-08,1.0,1024,qa,9,60,2,2,146700
5189,1.2885419842234569e-08,1.0,1024,qa,9,64,2,2,164672
5190,1.0476516543178604e-08,1.0,1024,qa,9,68,2,2,183668
5191,1.1432427449165061e-08,1.0,1024,qa,9,72,2,2,203688
5192,9.979467030518663e-09,1.0,1024,qa,9,76,2,2,224732
5193,9.873082795763821e-09,1.0,1024,qa,9,80,2,2,246800
5194,8.330161449521256e-09,1.0,1024,qa,9,88,2,2,294008
5195,8.260769845946925e-09,1.0,1024,qa,9,96,2,2,345312
5196,6.4901968244157615e-09,1.0,1024,qa,9,104,2,2,400712
5197,6.541503339008159e-09,1.0,1024,qa,9,112,2,2,460208
5198,7.296406590029392e-09,1.0,1024,qa,9,120,2,2,523800
5199,6.1753127056363155e-09,1.0,1024,qa,9,128,2,2,591488
5200,1.1037416458129883,0.0,2048,qatool,0,4,2,2,2612
5201,0.5362985134124756,0.0001220703125,2048,qatool,0,8,2,2,6248
5202,0.38781511783599854,0.0135498046875,2048,qatool,0,12,2,2,10908
5203,1.745645931805484e-06,0.9998779296875,2048,qatool,0,16,2,2,16592
5204,0.019894424825906754,0.56689453125,2048,qatool,0,20,2,2,23300
5205,4.9029655201593414e-05,0.9993896484375,2048,qatool,0,24,2,2,31032
5206,1.131149929278763e-08,0.9998779296875,2048,qatool,0,28,2,2,39788
5207,1.7932923128682887e-06,0.9998779296875,2048,qatool,0,32,2,2,49568
5208,1.341312572122888e-08,0.9998779296875,2048,qatool,0,36,2,2,60372
5209,8.887261593315543e-09,0.9998779296875,2048,qatool,0,40,2,2,72200
5210,9.82395143012127e-09,0.9998779296875,2048,qatool,0,44,2,2,85052
5211,1.0733778310623165e-08,0.9998779296875,2048,qatool,0,48,2,2,98928
5212,7.271191204694105e-09,0.9998779296875,2048,qatool,0,52,2,2,113828
5213,6.9531309598858115e-09,0.9998779296875,2048,qatool,0,56,2,2,129752
5214,7.043572836096246e-09,0.9998779296875,2048,qatool,0,60,2,2,146700
5215,4.394576258448524e-09,0.9998779296875,2048,qatool,0,64,2,2,164672
5216,2.9356495012677897e-09,0.9998779296875,2048,qatool,0,68,2,2,183668
5217,6.1352540825510005e-09,0.9998779296875,2048,qatool,0,72,2,2,203688
5218,3.032645690126401e-09,0.9998779296875,2048,qatool,0,76,2,2,224732
5219,2.623640638077518e-09,0.9998779296875,2048,qatool,0,80,2,2,246800
5220,4.594077562813936e-09,0.9998779296875,2048,qatool,0,88,2,2,294008
5221,2.327833925619416e-09,0.9998779296875,2048,qatool,0,96,2,2,345312
5222,2.783046015863988e-09,0.9998779296875,2048,qatool,0,104,2,2,400712
5223,4.054172997314254e-09,0.9998779296875,2048,qatool,0,112,2,2,460208
5224,3.765710410164047e-09,0.9998779296875,2048,qatool,0,120,2,2,523800
5225,3.464299735966847e-09,0.9998779296875,2048,qatool,0,128,2,2,591488
5226,1.2016953229904175,0.0,2048,qatool,1,4,2,2,2612
5227,0.5257279276847839,0.0,2048,qatool,1,8,2,2,6248
5228,0.2945183515548706,0.00048828125,2048,qatool,1,12,2,2,10908
5229,0.19286192953586578,0.0052490234375,2048,qatool,1,16,2,2,16592
5230,0.0004906418034806848,0.992919921875,2048,qatool,1,20,2,2,23300
5231,0.03562894091010094,0.459228515625,2048,qatool,1,24,2,2,31032
5232,1.3424899414360425e-08,0.9998779296875,2048,qatool,1,28,2,2,39788
5233,1.2636731661075373e-08,0.9998779296875,2048,qatool,1,32,2,2,49568
5234,3.0973339448792103e-07,0.9998779296875,2048,qatool,1,36,2,2,60372
5235,8.143974383756358e-09,0.9998779296875,2048,qatool,1,40,2,2,72200
5236,6.996089929600657e-09,0.9998779296875,2048,qatool,1,44,2,2,85052
5237,7.663498280408021e-09,0.9998779296875,2048,qatool,1,48,2,2,98928
5238,6.183544787319306e-09,0.9998779296875,2048,qatool,1,52,2,2,113828
5239,5.19440046531372e-09,0.9998779296875,2048,qatool,1,56,2,2,129752
5240,8.645216098557285e-09,0.9998779296875,2048,qatool,1,60,2,2,146700
5241,5.544321002304287e-09,0.9998779296875,2048,qatool,1,64,2,2,164672
5242,6.1014389096669674e-09,0.9998779296875,2048,qatool,1,68,2,2,183668
5243,3.4849416685744927e-09,0.9998779296875,2048,qatool,1,72,2,2,203688
5244,6.3623462054351876e-09,0.9998779296875,2048,qatool,1,76,2,2,224732
5245,4.2775996078603384e-09,0.9998779296875,2048,qatool,1,80,2,2,246800
5246,3.786752245105163e-09,0.9998779296875,2048,qatool,1,88,2,2,294008
5247,7.3109056586417864e-09,0.9998779296875,2048,qatool,1,96,2,2,345312
5248,3.1729427973914426e-09,0.9998779296875,2048,qatool,1,104,2,2,400712
5249,3.6243226197996137e-09,0.9998779296875,2048,qatool,1,112,2,2,460208
5250,3.110420587759677e-09,0.9998779296875,2048,qatool,1,120,2,2,523800
5251,1.9529906580828538e-09,0.9998779296875,2048,qatool,1,128,2,2,591488
5252,1.1562011241912842,0.0,2048,qatool,2,4,2,2,2612
5253,0.5278008580207825,0.0079345703125,2048,qatool,2,8,2,2,6248
5254,0.046211037784814835,0.2921142578125,2048,qatool,2,12,2,2,10908
5255,6.500391123154259e-07,0.9998779296875,2048,qatool,2,16,2,2,16592
5256,1.5402394026864386e-08,0.9998779296875,2048,qatool,2,20,2,2,23300
5257,1.725850040656951e-08,0.9998779296875,2048,qatool,2,24,2,2,31032
5258,1.14166764930701e-08,0.9998779296875,2048,qatool,2,28,2,2,39788
5259,1.3101610463195357e-08,0.9998779296875,2048,qatool,2,32,2,2,49568
5260,1.2085524581095797e-08,0.9998779296875,2048,qatool,2,36,2,2,60372
5261,8.928214612069496e-09,0.9998779296875,2048,qatool,2,40,2,2,72200
5262,7.97206389790972e-09,0.9998779296875,2048,qatool,2,44,2,2,85052
5263,7.084589803696417e-09,0.9998779296875,2048,qatool,2,48,2,2,98928
5264,1.0892001967022225e-08,0.9998779296875,2048,qatool,2,52,2,2,113828
5265,7.108456934190599e-09,0.9998779296875,2048,qatool,2,56,2,2,129752
5266,8.420412811460665e-09,0.9998779296875,2048,qatool,2,60,2,2,146700
5267,5.092398058792469e-09,0.9998779296875,2048,qatool,2,64,2,2,164672
5268,6.628773974171054e-09,0.9998779296875,2048,qatool,2,68,2,2,183668
5269,5.3789239728985194e-09,0.9998779296875,2048,qatool,2,72,2,2,203688
5270,4.1462424604787884e-09,0.9998779296875,2048,qatool,2,76,2,2,224732
5271,5.116085777245871e-09,0.9998779296875,2048,qatool,2,80,2,2,246800
5272,4.660523966748542e-09,0.9998779296875,2048,qatool,2,88,2,2,294008
5273,4.892414473545159e-09,0.9998779296875,2048,qatool,2,96,2,2,345312
5274,5.245746503845794e-09,0.9998779296875,2048,qatool,2,104,2,2,400712
5275,3.5593470393280313e-09,0.9998779296875,2048,qatool,2,112,2,2,460208
5276,2.861125780739826e-09,0.9998779296875,2048,qatool,2,120,2,2,523800
5277,1.904362889604272e-09,0.9998779296875,2048,qatool,2,128,2,2,591488
5278,1.139332890510559,0.0,2048,qatool,3,4,2,2,2612
5279,0.5381705164909363,0.0001220703125,2048,qatool,3,8,2,2,6248
5280,0.3560410439968109,0.0185546875,2048,qatool,3,12,2,2,10908
5281,0.22223781049251556,0.0123291015625,2048,qatool,3,16,2,2,16592
5282,1.861683074366738e-08,0.9998779296875,2048,qatool,3,20,2,2,23300
5283,5.785071266473096e-07,0.9998779296875,2048,qatool,3,24,2,2,31032
5284,1.3328456560657287e-08,0.9998779296875,2048,qatool,3,28,2,2,39788
5285,1.543197214459724e-08,0.9998779296875,2048,qatool,3,32,2,2,49568
5286,8.569382536904868e-09,0.9998779296875,2048,qatool,3,36,2,2,60372
5287,1.0859920962502656e-08,0.9998779296875,2048,qatool,3,40,2,2,72200
5288,1.0790715876396462e-08,0.9998779296875,2048,qatool,3,44,2,2,85052
5289,7.980590410738841e-09,0.9998779296875,2048,qatool,3,48,2,2,98928
5290,7.172500815499916e-09,0.9998779296875,2048,qatool,3,52,2,2,113828
5291,8.333175038899299e-09,0.9998779296875,2048,qatool,3,56,2,2,129752
5292,5.775667943908047e-09,0.9998779296875,2048,qatool,3,60,2,2,146700
5293,5.664717583897527e-09,0.9998779296875,2048,qatool,3,64,2,2,164672
5294,3.700751927127044e-09,0.9998779296875,2048,qatool,3,68,2,2,183668
5295,4.11777500985977e-09,0.9998779296875,2048,qatool,3,72,2,2,203688
5296,1.7547790998051482e-09,0.9998779296875,2048,qatool,3,76,2,2,224732
5297,6.9183090367630484e-09,0.9998779296875,2048,qatool,3,80,2,2,246800
5298,4.19152312858273e-09,0.9998779296875,2048,qatool,3,88,2,2,294008
5299,2.4935165043871166e-09,0.9998779296875,2048,qatool,3,96,2,2,345312
5300,3.0397468986365084e-09,0.9998779296875,2048,qatool,3,104,2,2,400712
5301,6.620600956352973e-09,0.9998779296875,2048,qatool,3,112,2,2,460208
5302,4.5019672434420954e-09,0.9998779296875,2048,qatool,3,120,2,2,523800
5303,5.387298163128662e-09,0.9998779296875,2048,qatool,3,128,2,2,591488
5304,1.0479928255081177,0.0,2048,qatool,4,4,2,2,2612
5305,0.5253819227218628,0.0128173828125,2048,qatool,4,8,2,2,6248
5306,0.3416365385055542,0.0025634765625,2048,qatool,4,12,2,2,10908
5307,0.12079187482595444,0.0946044921875,2048,qatool,4,16,2,2,16592
