,loss_best,accuracy_best,data.n_data,data.key,model.emb_dim,model.nb_layers,model.block.nb_heads
965,0.3916821777820587,0.02075,3000,qatool,16,2,2
966,0.44581955671310425,0.0020833333333333333,3000,qatool,16,2,4
967,0.5093494653701782,0.007666666666666666,3000,qatool,16,2,8
968,0.3551003932952881,0.017666666666666667,3000,qatool,16,3,1
969,0.38416701555252075,0.017333333333333333,3000,qatool,16,3,2
970,0.37742623686790466,0.0008333333333333334,3000,qatool,16,3,4
971,0.44307196140289307,0.005666666666666667,3000,qatool,16,3,8
972,0.30738699436187744,0.014083333333333333,3000,qatool,16,4,1
973,0.3509281277656555,0.013333333333333334,3000,qatool,16,4,2
974,0.3504319190979004,0.010083333333333333,3000,qatool,16,4,4
975,0.3885560631752014,0.00475,3000,qatool,16,4,8
976,0.31373029947280884,0.023833333333333335,3000,qatool,16,5,1
977,0.3304913341999054,0.02275,3000,qatool,16,5,2
978,0.32235187292099,0.00075,3000,qatool,16,5,4
979,0.36683619022369385,0.00375,3000,qatool,16,5,8
980,0.2940738797187805,0.019916666666666666,3000,qatool,16,6,1
981,0.311646968126297,0.00325,3000,qatool,16,6,2
982,0.3141722083091736,0.006666666666666667,3000,qatool,16,6,4
983,0.38944193720817566,0.011833333333333333,3000,qatool,16,6,8
984,0.22043417394161224,0.020833333333333332,3000,qatool,32,1,1
985,0.2575569152832031,0.018416666666666668,3000,qatool,32,1,2
986,0.30761954188346863,0.017166666666666667,3000,qatool,32,1,4
987,0.36566439270973206,0.0026666666666666666,3000,qatool,32,1,8
988,0.019496971741318703,0.4390833333333333,3000,qatool,32,2,1
989,0.0669330582022667,0.32308333333333333,3000,qatool,32,2,2
990,0.10720056295394897,0.13858333333333334,3000,qatool,32,2,4
991,0.14638204872608185,0.0405,3000,qatool,32,2,8
992,7.200424079201184e-06,0.9999166666666667,3000,qatool,32,3,1
993,1.164018499366648e-07,0.9999166666666667,3000,qatool,32,3,2
994,0.09050890803337097,0.14025,3000,qatool,32,3,4
995,0.08219056576490402,0.11308333333333333,3000,qatool,32,3,8
996,4.988766704627778e-06,0.9999166666666667,3000,qatool,32,4,1
997,2.0151768694631755e-05,0.9999166666666667,3000,qatool,32,4,2
998,0.020811380818486214,0.6160833333333333,3000,qatool,32,4,4
999,0.004916111472994089,0.88825,3000,qatool,32,4,8
1000,1.816606243210117e-07,0.9999166666666667,3000,qatool,32,5,1
1001,6.117926432125387e-08,0.9999166666666667,3000,qatool,32,5,2
1002,3.4729401932054316e-07,0.9999166666666667,3000,qatool,32,5,4
1003,9.487393072049599e-06,0.9999166666666667,3000,qatool,32,5,8
1004,3.2446227038462894e-08,0.9999166666666667,3000,qatool,32,6,1
1005,5.615149589743851e-08,0.9999166666666667,3000,qatool,32,6,2
1006,1.9916865312552545e-07,0.9999166666666667,3000,qatool,32,6,4
1007,9.742389920575079e-06,0.9999166666666667,3000,qatool,32,6,8
1008,0.03293608874082565,0.316,3000,qatool,64,1,1
1009,0.02080594189465046,0.5064166666666666,3000,qatool,64,1,2
1010,0.02981945313513279,0.40058333333333335,3000,qatool,64,1,4
1011,0.08869260549545288,0.10775,3000,qatool,64,1,8
1012,7.278396196852555e-08,0.9999166666666667,3000,qatool,64,2,1
1013,3.58741708623711e-05,0.9999166666666667,3000,qatool,64,2,2
1014,3.3068274660763564e-06,0.9999166666666667,3000,qatool,64,2,4
1015,1.6251094621111406e-06,0.9999166666666667,3000,qatool,64,2,8
1016,6.769548122065316e-08,0.9999166666666667,3000,qatool,64,3,1
1017,5.662585067511827e-09,1.0,3000,qatool,64,3,2
1018,4.868583758366185e-09,0.9999166666666667,3000,qatool,64,3,4
1019,5.864854824011445e-09,0.9999166666666667,3000,qatool,64,3,8
1020,5.035381445139819e-09,0.9999166666666667,3000,qatool,64,4,1
1021,5.720549367538297e-09,0.9999166666666667,3000,qatool,64,4,2
1022,9.828796443400734e-09,0.9999166666666667,3000,qatool,64,4,4
1023,6.317291578739059e-09,0.9999166666666667,3000,qatool,64,4,8
1024,1.3772414320101234e-08,0.9999166666666667,3000,qatool,64,5,1
1025,7.681818736671175e-09,0.9999166666666667,3000,qatool,64,5,2
1026,5.74159786381756e-09,0.9999166666666667,3000,qatool,64,5,4
1027,6.114777129084814e-09,0.9999166666666667,3000,qatool,64,5,8
1028,5.7572298040042824e-09,0.9999166666666667,3000,qatool,64,6,1
1029,6.259583074097463e-09,0.9999166666666667,3000,qatool,64,6,2
1030,6.182642842134101e-09,0.9999166666666667,3000,qatool,64,6,4
1031,6.8602719061061634e-09,0.9999166666666667,3000,qatool,64,6,8
1032,0.0003257355419918895,0.9971666666666666,3000,qatool,128,1,1
1033,4.7049466957105324e-05,0.9999166666666667,3000,qatool,128,1,2
1034,1.8605815057526343e-05,0.9999166666666667,3000,qatool,128,1,4
1035,2.8113554435549304e-05,0.9999166666666667,3000,qatool,128,1,8
1036,1.6696745319677575e-08,0.9999166666666667,3000,qatool,128,2,1
1037,7.271732549440912e-09,0.9999166666666667,3000,qatool,128,2,2
1038,8.289683606221843e-09,0.9999166666666667,3000,qatool,128,2,4
1039,7.175940286430205e-09,0.9999166666666667,3000,qatool,128,2,8
1040,8.551062080641714e-09,0.9999166666666667,3000,qatool,128,3,1
1041,3.126399139574687e-09,0.9999166666666667,3000,qatool,128,3,2
1042,3.504453172098465e-09,0.9999166666666667,3000,qatool,128,3,4
1043,3.4371259172161217e-09,1.0,3000,qatool,128,3,8
1044,4.367015637996019e-09,0.9999166666666667,3000,qatool,128,4,1
1045,4.662641384101107e-09,0.9999166666666667,3000,qatool,128,4,2
1046,4.875016390570863e-09,0.9999166666666667,3000,qatool,128,4,4
1047,3.4890834665901593e-09,0.9999166666666667,3000,qatool,128,4,8
1048,2.8418372099991984e-09,0.9999166666666667,3000,qatool,128,5,1
1049,3.4171112606173892e-09,0.9999166666666667,3000,qatool,128,5,2
1050,2.613140370755218e-09,0.9999166666666667,3000,qatool,128,5,4
1051,3.754370148101316e-09,0.9999166666666667,3000,qatool,128,5,8
1052,3.216645838577392e-09,0.9999166666666667,3000,qatool,128,6,1
1053,3.4935694337434597e-09,0.9999166666666667,3000,qatool,128,6,2
1054,5.272644099107993e-09,0.9999166666666667,3000,qatool,128,6,4
1055,4.82748863106508e-09,0.9999166666666667,3000,qatool,128,6,8
1056,1.085817813873291,0.03375,3000,qa,16,1,1
1057,1.0495686531066895,0.04025,3000,qa,16,1,2
1058,1.0260225534439087,0.035333333333333335,3000,qa,16,1,4
1059,1.202069640159607,0.027666666666666666,3000,qa,16,1,8
1060,0.6807354688644409,0.03783333333333333,3000,qa,16,2,1
1061,0.6941843032836914,0.04008333333333333,3000,qa,16,2,2
1062,0.8210057020187378,0.03816666666666667,3000,qa,16,2,4
1063,0.8751299381256104,0.03258333333333333,3000,qa,16,2,8
1064,0.3069334924221039,0.03916666666666667,3000,qa,16,3,1
1065,0.6611327528953552,0.03991666666666667,3000,qa,16,3,2
1066,0.566746711730957,0.036,3000,qa,16,3,4
1067,0.7809875011444092,0.03816666666666667,3000,qa,16,3,8
1068,0.4963100552558899,0.03966666666666667,3000,qa,16,4,1
1069,0.375032901763916,0.03725,3000,qa,16,4,2
1070,0.4075097143650055,0.042083333333333334,3000,qa,16,4,4
1071,0.7107670307159424,0.037333333333333336,3000,qa,16,4,8
1072,0.17153814435005188,0.04066666666666666,3000,qa,16,5,1
1073,0.581272304058075,0.03966666666666667,3000,qa,16,5,2
1074,0.2603711783885956,0.03916666666666667,3000,qa,16,5,4
1075,0.6639842391014099,0.0395,3000,qa,16,5,8
1076,0.4146569073200226,0.03833333333333333,3000,qa,16,6,1
1077,0.20805829763412476,0.041,3000,qa,16,6,2
1078,0.24738146364688873,0.04066666666666666,3000,qa,16,6,4
1079,0.5344662070274353,0.04016666666666667,3000,qa,16,6,8
1080,0.5506826639175415,0.0365,3000,qa,32,1,1
1081,0.42817285656929016,0.04,3000,qa,32,1,2
1082,0.5256930589675903,0.03966666666666667,3000,qa,32,1,4
1083,0.5853595733642578,0.03941666666666667,3000,qa,32,1,8
1084,0.1225677877664566,0.04741666666666667,3000,qa,32,2,1
1085,0.12931357324123383,0.04725,3000,qa,32,2,2
1086,0.12957929074764252,0.0485,3000,qa,32,2,4
1087,0.14947795867919922,0.04775,3000,qa,32,2,8
1088,0.12489733844995499,0.0495,3000,qa,32,3,1
1089,0.1234852522611618,0.052333333333333336,3000,qa,32,3,2
1090,0.13388027250766754,0.05,3000,qa,32,3,4
1091,0.12611570954322815,0.051166666666666666,3000,qa,32,3,8
1092,0.12047521024942398,0.057583333333333334,3000,qa,32,4,1
1093,0.12112808972597122,0.060583333333333336,3000,qa,32,4,2
1094,0.12362855672836304,0.05775,3000,qa,32,4,4
1095,0.1219826266169548,0.0575,3000,qa,32,4,8
1096,0.11867848038673401,0.06675,3000,qa,32,5,1
1097,0.11809530854225159,0.07083333333333333,3000,qa,32,5,2
1098,0.12020035833120346,0.06125,3000,qa,32,5,4
1099,0.12141036242246628,0.058,3000,qa,32,5,8
1100,0.1182248443365097,0.0705,3000,qa,32,6,1
1101,0.1126488596200943,0.08875,3000,qa,32,6,2
1102,0.11310012638568878,0.0855,3000,qa,32,6,4
1103,0.11996733397245407,0.06166666666666667,3000,qa,32,6,8
1104,0.1552426666021347,0.05266666666666667,3000,qa,64,1,1
1105,0.14221996068954468,0.05725,3000,qa,64,1,2
1106,0.1336619108915329,0.0555,3000,qa,64,1,4
1107,0.14864985644817352,0.058666666666666666,3000,qa,64,1,8
1108,0.10528545826673508,0.10241666666666667,3000,qa,64,2,1
1109,0.06709739565849304,0.24708333333333332,3000,qa,64,2,2
1110,0.06266321241855621,0.33016666666666666,3000,qa,64,2,4
1111,0.0677877813577652,0.31366666666666665,3000,qa,64,2,8
1112,0.025850871577858925,0.6585833333333333,3000,qa,64,3,1
1113,0.01091249380260706,0.8715833333333334,3000,qa,64,3,2
1114,0.0069134775549173355,0.9713333333333334,3000,qa,64,3,4
1115,0.009771928191184998,0.93275,3000,qa,64,3,8
1116,0.0012148481328040361,0.9994166666666666,3000,qa,64,4,1
1117,0.0004637403762899339,1.0,3000,qa,64,4,2
1118,0.00019477462046779692,1.0,3000,qa,64,4,4
1119,0.0004149125306867063,1.0,3000,qa,64,4,8
1120,0.0003626319521572441,1.0,3000,qa,64,5,1
1121,4.368825466372073e-05,1.0,3000,qa,64,5,2
1122,4.587293369695544e-05,1.0,3000,qa,64,5,4
1123,8.020830864552408e-05,1.0,3000,qa,64,5,8
1124,0.00012056949344696477,1.0,3000,qa,64,6,1
1125,5.3584761189995334e-05,1.0,3000,qa,64,6,2
1126,2.5155397452181205e-05,1.0,3000,qa,64,6,4
1127,4.196102963760495e-05,1.0,3000,qa,64,6,8
1128,0.07053930312395096,0.41641666666666666,3000,qa,128,1,1
1129,0.043229568749666214,0.60825,3000,qa,128,1,2
1130,0.02233530953526497,0.7975833333333333,3000,qa,128,1,4
1131,0.01679570972919464,0.8640833333333333,3000,qa,128,1,8
1132,1.7681761164567433e-05,1.0,3000,qa,128,2,1
1133,5.489207524078665e-06,1.0,3000,qa,128,2,2
1134,4.469762643566355e-06,1.0,3000,qa,128,2,4
1135,3.7007409900979837e-06,1.0,3000,qa,128,2,8
1136,3.5070377180090873e-06,1.0,3000,qa,128,3,1
1137,2.3364245862467214e-06,1.0,3000,qa,128,3,2
1138,1.1891335134350811e-06,1.0,3000,qa,128,3,4
1139,1.1252393505856162e-06,1.0,3000,qa,128,3,8
1140,1.4348512422657222e-06,1.0,3000,qa,128,4,1
1141,1.0631223403834156e-06,1.0,3000,qa,128,4,2
1142,4.1398743633180857e-07,1.0,3000,qa,128,4,4
1143,4.917417300021043e-07,1.0,3000,qa,128,4,8
1144,1.2876365644842735e-06,1.0,3000,qa,128,5,1
1145,6.705165560560999e-07,1.0,3000,qa,128,5,2
1146,4.1146120111079654e-07,1.0,3000,qa,128,5,4
1147,5.327697749635263e-07,1.0,3000,qa,128,5,8
1148,1.37953441026184e-06,1.0,3000,qa,128,6,1
1149,5.565505603044585e-07,1.0,3000,qa,128,6,2
1150,3.6048407991984277e-07,1.0,3000,qa,128,6,4
1151,2.7781760536527145e-07,1.0,3000,qa,128,6,8
1152,0.5331957340240479,0.00205,10000,qatool,16,1,1
1153,0.5545538663864136,0.000125,10000,qatool,16,1,2
1154,0.5446175336837769,0.000975,10000,qatool,16,1,4
1155,0.6495376825332642,0.003075,10000,qatool,16,1,8
1156,0.3764330744743347,0.019,10000,qatool,16,2,1
1157,0.4146672189235687,0.0102,10000,qatool,16,2,2
1158,0.4465145766735077,0.0053,10000,qatool,16,2,4
1159,0.5225738883018494,0.025075,10000,qatool,16,2,8
1160,0.3686671555042267,0.014025,10000,qatool,16,3,1
1161,0.3839556872844696,0.004225,10000,qatool,16,3,2
1162,0.3635449707508087,0.011,10000,qatool,16,3,4
1163,0.44613710045814514,0.012925,10000,qatool,16,3,8
1164,0.30789199471473694,0.010775,10000,qatool,16,4,1
1165,0.3126005232334137,0.01715,10000,qatool,16,4,2
1166,0.350215345621109,0.011525,10000,qatool,16,4,4
1167,0.40131258964538574,0.00365,10000,qatool,16,4,8
1168,0.07474642246961594,0.21195,10000,qatool,16,5,1
1169,0.3108682930469513,0.0278,10000,qatool,16,5,2
1170,0.30374059081077576,0.005975,10000,qatool,16,5,4
1171,0.35679861903190613,0.0112,10000,qatool,16,5,8
1172,0.27819591760635376,0.022025,10000,qatool,16,6,1
1173,0.3124377429485321,0.0114,10000,qatool,16,6,2
1174,0.29090768098831177,0.006275,10000,qatool,16,6,4
1175,0.3846927583217621,0.00895,10000,qatool,16,6,8
1176,0.22274266183376312,0.024725,10000,qatool,32,1,1
1177,0.27018052339553833,0.0094,10000,qatool,32,1,2
1178,0.3088316023349762,0.013575,10000,qatool,32,1,4
1179,0.36551669239997864,0.0014,10000,qatool,32,1,8
1180,0.02317904680967331,0.370075,10000,qatool,32,2,1
1181,0.029358819127082825,0.517025,10000,qatool,32,2,2
1182,0.12655381858348846,0.057275,10000,qatool,32,2,4
1183,0.1590578556060791,0.040125,10000,qatool,32,2,8
1184,0.05026634782552719,0.234375,10000,qatool,32,3,1
1185,4.690791229222668e-06,0.999975,10000,qatool,32,3,2
1186,0.09524232894182205,0.116225,10000,qatool,32,3,4
1187,0.08398806303739548,0.10965,10000,qatool,32,3,8
1188,4.5610791858052835e-05,0.99995,10000,qatool,32,4,1
1189,0.003672004444524646,0.918225,10000,qatool,32,4,2
1190,0.02895200252532959,0.4958,10000,qatool,32,4,4
1191,0.0003440605360083282,0.998,10000,qatool,32,4,8
1192,2.111059131948423e-07,0.999975,10000,qatool,32,5,1
1193,9.343117568505477e-08,0.999975,10000,qatool,32,5,2
1194,1.6282270962619805e-06,0.999975,10000,qatool,32,5,4
1195,2.2257525415625423e-05,0.999975,10000,qatool,32,5,8
1196,3.642184154273309e-08,0.999975,10000,qatool,32,6,1
1197,2.555786124958104e-07,0.999975,10000,qatool,32,6,2
1198,3.823683698556124e-07,0.999975,10000,qatool,32,6,4
1199,1.2390446499921381e-05,0.999975,10000,qatool,32,6,8
1200,0.04347165673971176,0.217425,10000,qatool,64,1,1
1201,0.03156124800443649,0.347475,10000,qatool,64,1,2
1202,0.046036235988140106,0.241775,10000,qatool,64,1,4
1203,0.0842977836728096,0.084125,10000,qatool,64,1,8
1204,1.0726778327807551e-06,0.999975,10000,qatool,64,2,1
1205,7.701543654548004e-05,0.99865,10000,qatool,64,2,2
1206,9.256559252435181e-08,0.999975,10000,qatool,64,2,4
1207,1.54955341713503e-06,0.999975,10000,qatool,64,2,8
1208,3.778162849243927e-08,0.999975,10000,qatool,64,3,1
1209,4.035897394061294e-09,0.999975,10000,qatool,64,3,2
1210,3.947199012088731e-09,0.999975,10000,qatool,64,3,4
1211,1.2446084163286741e-08,0.999975,10000,qatool,64,3,8
1212,4.100297879006121e-09,0.999975,10000,qatool,64,4,1
1213,5.2070485700994595e-09,0.999975,10000,qatool,64,4,2
1214,5.355267340689807e-09,0.999975,10000,qatool,64,4,4
1215,6.837360011502369e-09,0.999975,10000,qatool,64,4,8
1216,3.644152002379997e-08,0.999975,10000,qatool,64,5,1
1217,4.224534944086145e-09,0.999975,10000,qatool,64,5,2
1218,5.478836051509006e-09,0.999975,10000,qatool,64,5,4
1219,6.243534134142692e-09,0.999975,10000,qatool,64,5,8
1220,5.232762667617408e-09,0.999975,10000,qatool,64,6,1
1221,4.887356741534177e-09,0.999975,10000,qatool,64,6,2
1222,5.288730342556391e-09,0.999975,10000,qatool,64,6,4
1223,5.907898614765372e-09,0.999975,10000,qatool,64,6,8
1224,0.004497569054365158,0.8511,10000,qatool,128,1,1
1225,0.0012985506327822804,0.9733,10000,qatool,128,1,2
1226,0.000719730625860393,0.9902,10000,qatool,128,1,4
1227,0.0010622214758768678,0.980675,10000,qatool,128,1,8
1228,4.383118312745182e-09,0.999975,10000,qatool,128,2,1
1229,1.2735128507301852e-08,0.999975,10000,qatool,128,2,2
1230,1.220242040744779e-08,0.999975,10000,qatool,128,2,4
1231,9.783517995742841e-09,0.999975,10000,qatool,128,2,8
1232,1.3690319100589932e-08,0.999975,10000,qatool,128,3,1
1233,3.5072886817033577e-09,0.999975,10000,qatool,128,3,2
1234,3.6449341322963846e-09,0.999975,10000,qatool,128,3,4
1235,3.2177229769558835e-09,0.999975,10000,qatool,128,3,8
1236,2.7346607200939843e-09,0.999975,10000,qatool,128,4,1
1237,4.500279704444665e-09,0.999975,10000,qatool,128,4,2
1238,3.5694487365844907e-09,0.999975,10000,qatool,128,4,4
1239,2.8658844186679744e-09,0.999975,10000,qatool,128,4,8
1240,2.747560179372499e-09,0.999975,10000,qatool,128,5,1
1241,2.7996995832779703e-09,0.999975,10000,qatool,128,5,2
1242,2.7344528863437745e-09,0.999975,10000,qatool,128,5,4
1243,4.155177091291762e-09,0.999975,10000,qatool,128,5,8
1244,4.176591072990732e-09,0.999975,10000,qatool,128,6,1
1245,2.2645605390891888e-09,0.999975,10000,qatool,128,6,2
1246,3.440015383660011e-09,0.999975,10000,qatool,128,6,4
1247,2.1942718753109602e-09,0.999975,10000,qatool,128,6,8
1248,1.0689691305160522,0.03655,10000,qa,16,1,1
1249,1.042542576789856,0.037325,10000,qa,16,1,2
1250,1.00546133518219,0.036875,10000,qa,16,1,4
1251,1.2022221088409424,0.02665,10000,qa,16,1,8
1252,0.5113646984100342,0.036575,10000,qa,16,2,1
1253,0.7488670349121094,0.037,10000,qa,16,2,2
1254,0.7923763990402222,0.037925,10000,qa,16,2,4
1255,0.8780724406242371,0.0354,10000,qa,16,2,8
1256,0.5385555624961853,0.03725,10000,qa,16,3,1
1257,0.6085897088050842,0.0377,10000,qa,16,3,2
1258,0.48954272270202637,0.037325,10000,qa,16,3,4
1259,0.7671496272087097,0.037925,10000,qa,16,3,8
1260,0.48833104968070984,0.038875,10000,qa,16,4,1
1261,0.24172651767730713,0.039275,10000,qa,16,4,2
1262,0.508644700050354,0.03775,10000,qa,16,4,4
1263,0.6701333522796631,0.03795,10000,qa,16,4,8
1264,0.17605793476104736,0.041175,10000,qa,16,5,1
1265,0.5155981183052063,0.038125,10000,qa,16,5,2
1266,0.27692797780036926,0.03875,10000,qa,16,5,4
1267,0.6246036887168884,0.03725,10000,qa,16,5,8
1268,0.40119466185569763,0.03785,10000,qa,16,6,1
1269,0.2149272859096527,0.0387,10000,qa,16,6,2
1270,0.37630200386047363,0.036925,10000,qa,16,6,4
1271,0.5256471037864685,0.038125,10000,qa,16,6,8
1272,0.5253316164016724,0.03615,10000,qa,32,1,1
1273,0.4381474554538727,0.037675,10000,qa,32,1,2
1274,0.565319299697876,0.0373,10000,qa,32,1,4
1275,0.5817448496818542,0.036925,10000,qa,32,1,8
1276,0.1289132535457611,0.0437,10000,qa,32,2,1
1277,0.13816951215267181,0.042525,10000,qa,32,2,2
1278,0.13078106939792633,0.043425,10000,qa,32,2,4
1279,0.14925993978977203,0.042075,10000,qa,32,2,8
1280,0.127578005194664,0.042975,10000,qa,32,3,1
1281,0.12687347829341888,0.0438,10000,qa,32,3,2
1282,0.12761692702770233,0.043825,10000,qa,32,3,4
1283,0.12954002618789673,0.044475,10000,qa,32,3,8
1284,0.1266334056854248,0.04365,10000,qa,32,4,1
1285,0.1260005682706833,0.04375,10000,qa,32,4,2
1286,0.12752622365951538,0.04385,10000,qa,32,4,4
1287,0.1266014128923416,0.044975,10000,qa,32,4,8
1288,0.1262759119272232,0.04385,10000,qa,32,5,1
1289,0.12636685371398926,0.044725,10000,qa,32,5,2
1290,0.12636975944042206,0.04395,10000,qa,32,5,4
1291,0.12599323689937592,0.0454,10000,qa,32,5,8
1292,0.12633834779262543,0.045225,10000,qa,32,6,1
1293,0.12608438730239868,0.0447,10000,qa,32,6,2
1294,0.12668801844120026,0.044875,10000,qa,32,6,4
1295,0.1262483149766922,0.0457,10000,qa,32,6,8
1296,0.16662415862083435,0.039475,10000,qa,64,1,1
1297,0.15647226572036743,0.043925,10000,qa,64,1,2
1298,0.14957097172737122,0.043975,10000,qa,64,1,4
1299,0.17749498784542084,0.04305,10000,qa,64,1,8
1300,0.1251198947429657,0.046025,10000,qa,64,2,1
1301,0.1241794303059578,0.04845,10000,qa,64,2,2
1302,0.12378077954053879,0.04785,10000,qa,64,2,4
1303,0.12464462220668793,0.049675,10000,qa,64,2,8
1304,0.12393416464328766,0.04845,10000,qa,64,3,1
1305,0.12407737970352173,0.0506,10000,qa,64,3,2
1306,0.12233666330575943,0.052625,10000,qa,64,3,4
1307,0.12150964140892029,0.0545,10000,qa,64,3,8
1308,0.12162747979164124,0.04985,10000,qa,64,4,1
1309,0.12017805129289627,0.05815,10000,qa,64,4,2
1310,0.11963454633951187,0.063475,10000,qa,64,4,4
1311,0.12031453102827072,0.053875,10000,qa,64,4,8
1312,0.12134875357151031,0.05295,10000,qa,64,5,1
1313,0.11740490794181824,0.065275,10000,qa,64,5,2
1314,0.11794371157884598,0.0635,10000,qa,64,5,4
1315,0.12028080970048904,0.0518,10000,qa,64,5,8
1316,0.11969617009162903,0.0556,10000,qa,64,6,1
1317,0.11108661442995071,0.079575,10000,qa,64,6,2
1318,0.11756012588739395,0.06655,10000,qa,64,6,4
1319,0.11868225783109665,0.06125,10000,qa,64,6,8
1320,0.12939870357513428,0.049625,10000,qa,128,1,1
1321,0.12448060512542725,0.06035,10000,qa,128,1,2
1322,0.12146532535552979,0.06245,10000,qa,128,1,4
1323,0.12157495319843292,0.062825,10000,qa,128,1,8
1324,0.10696911066770554,0.09365,10000,qa,128,2,1
1325,0.09456976503133774,0.1537,10000,qa,128,2,2
1326,0.08733578026294708,0.156025,10000,qa,128,2,4
1327,0.07547362893819809,0.2483,10000,qa,128,2,8
1328,0.10610545426607132,0.0972,10000,qa,128,3,1
1329,0.08711407333612442,0.13235,10000,qa,128,3,2
1330,0.08107893168926239,0.1866,10000,qa,128,3,4
1331,0.07340317964553833,0.27585,10000,qa,128,3,8
1332,0.10705507546663284,0.08365,10000,qa,128,4,1
1333,0.09074262529611588,0.196925,10000,qa,128,4,2
1334,0.06681758910417557,0.333325,10000,qa,128,4,4
1335,0.05710796266794205,0.377975,10000,qa,128,4,8
1336,0.08629178255796432,0.226725,10000,qa,128,5,1
1337,0.08786372095346451,0.183,10000,qa,128,5,2
1338,0.053680963814258575,0.4475,10000,qa,128,5,4
1339,0.0501253716647625,0.4692,10000,qa,128,5,8
1340,0.1062542051076889,0.10005,10000,qa,128,6,1
1341,0.06344607472419739,0.3419,10000,qa,128,6,2
1342,0.06452973932027817,0.340525,10000,qa,128,6,4
1343,0.03559817746281624,0.58675,10000,qa,128,6,8
