,loss_best,accuracy_best,data.nb_data,data.key,model.emb_dim,model.nb_layers,model.block.nb_heads,nb_params
478,7.069776430945751e-10,1.0,100,qatool,128,6,4,1651328
479,1.6268135727415256e-09,1.0,100,qatool,128,6,8,1651328
480,0.17808867990970612,0.1125,100,qa,16,1,1,13744
481,0.1633131504058838,0.165,100,qa,16,1,2,13744
482,0.17970015108585358,0.1825,100,qa,16,1,4,13744
483,0.29209285974502563,0.085,100,qa,16,1,8,13744
484,0.0002199335431214422,1.0,100,qa,16,2,1,17872
485,9.106228390010074e-05,1.0,100,qa,16,2,2,17872
486,0.00018915215332526714,1.0,100,qa,16,2,4,17872
487,0.0017732109408825636,1.0,100,qa,16,2,8,17872
488,2.251638989037019e-06,1.0,100,qa,16,3,1,22000
489,8.69348468768294e-07,1.0,100,qa,16,3,2,22000
490,4.073966465512058e-06,1.0,100,qa,16,3,4,22000
491,2.3985636289580725e-05,1.0,100,qa,16,3,8,22000
492,1.3585290048467868e-07,1.0,100,qa,16,4,1,26128
493,1.666622750917668e-07,1.0,100,qa,16,4,2,26128
494,3.198646254531923e-07,1.0,100,qa,16,4,4,26128
495,1.6519578593943152e-06,1.0,100,qa,16,4,8,26128
496,5.432521987813743e-08,1.0,100,qa,16,5,1,30256
497,3.934377446057624e-08,1.0,100,qa,16,5,2,30256
498,5.690367999022783e-08,1.0,100,qa,16,5,4,30256
499,2.23260784082413e-07,1.0,100,qa,16,5,8,30256
500,2.701693269102634e-08,1.0,100,qa,16,6,1,34384
501,2.6723432355879595e-08,1.0,100,qa,16,6,2,34384
502,2.811687416226505e-08,1.0,100,qa,16,6,4,34384
503,5.986687057202289e-08,1.0,100,qa,16,6,8,34384
504,3.7243022887878396e-08,1.0,100,qa,32,1,1,35680
505,3.170459450529961e-08,1.0,100,qa,32,1,2,35680
506,3.2756176437942486e-08,1.0,100,qa,32,1,4,35680
507,3.379494373234593e-08,1.0,100,qa,32,1,8,35680
508,1.6863493712548916e-08,1.0,100,qa,32,2,1,52128
509,1.50031542744955e-08,1.0,100,qa,32,2,2,52128
510,1.6948325409771314e-08,1.0,100,qa,32,2,4,52128
511,1.682892047938367e-08,1.0,100,qa,32,2,8,52128
512,1.426346774024978e-08,1.0,100,qa,32,3,1,68576
513,1.5404316044964617e-08,1.0,100,qa,32,3,2,68576
514,1.5903331984645774e-08,1.0,100,qa,32,3,4,68576
515,1.49340255717334e-08,1.0,100,qa,32,3,8,68576
516,1.2072820076980406e-08,1.0,100,qa,32,4,1,85024
517,1.2022637996267349e-08,1.0,100,qa,32,4,2,85024
518,1.0986310527982823e-08,1.0,100,qa,32,4,4,85024
519,1.1808589661654878e-08,1.0,100,qa,32,4,8,85024
520,9.324652161524227e-09,1.0,100,qa,32,5,1,101472
521,8.748572533079368e-09,1.0,100,qa,32,5,2,101472
522,8.93871821006087e-09,1.0,100,qa,32,5,4,101472
523,1.0330950317438692e-08,1.0,100,qa,32,5,8,101472
524,1.0003758710297461e-08,1.0,100,qa,32,6,1,117920
525,9.416172730425387e-09,1.0,100,qa,32,6,2,117920
526,9.7940660026552e-09,1.0,100,qa,32,6,4,117920
527,8.920071792317685e-09,1.0,100,qa,32,6,8,117920
528,1.627694956596315e-08,1.0,100,qa,64,1,1,104128
529,1.538955807234288e-08,1.0,100,qa,64,1,2,104128
530,1.592973575270662e-08,1.0,100,qa,64,1,4,104128
531,1.3846210400458858e-08,1.0,100,qa,64,1,8,104128
532,9.91688953178027e-09,1.0,100,qa,64,2,1,169792
533,8.77999095649784e-09,1.0,100,qa,64,2,2,169792
534,7.018518655144135e-09,1.0,100,qa,64,2,4,169792
535,8.678268770268005e-09,1.0,100,qa,64,2,8,169792
536,6.5747154387452156e-09,1.0,100,qa,64,3,1,235456
537,6.366177363048564e-09,1.0,100,qa,64,3,2,235456
538,4.986634216663788e-09,1.0,100,qa,64,3,4,235456
539,5.934772229210239e-09,1.0,100,qa,64,3,8,235456
540,6.945971797733819e-09,1.0,100,qa,64,4,1,301120
541,7.52405693305036e-09,1.0,100,qa,64,4,2,301120
542,6.202676150479647e-09,1.0,100,qa,64,4,4,301120
543,6.044562184115421e-09,1.0,100,qa,64,4,8,301120
544,6.350570735946803e-09,1.0,100,qa,64,5,1,366784
545,6.3487339829748635e-09,1.0,100,qa,64,5,2,366784
546,6.038249455997402e-09,1.0,100,qa,64,5,4,366784
547,7.074188346223309e-09,1.0,100,qa,64,5,8,366784
548,8.146360030991673e-09,1.0,100,qa,64,6,1,432448
549,6.256556162043125e-09,1.0,100,qa,64,6,2,432448
550,6.966267562802386e-09,1.0,100,qa,64,6,4,432448
551,8.319330113693013e-09,1.0,100,qa,64,6,8,432448
552,6.78075773308251e-09,1.0,100,qa,128,1,1,339328
553,9.263759537248006e-09,1.0,100,qa,128,1,2,339328
554,7.838275806193451e-09,1.0,100,qa,128,1,4,339328
555,9.50652978559674e-09,1.0,100,qa,128,1,8,339328
556,5.7337214975916595e-09,1.0,100,qa,128,2,1,601728
557,5.632559307855445e-09,1.0,100,qa,128,2,2,601728
558,6.622737469541562e-09,1.0,100,qa,128,2,4,601728
559,5.995810514747291e-09,1.0,100,qa,128,2,8,601728
560,5.2531139438372065e-09,1.0,100,qa,128,3,1,864128
561,5.9931779539112995e-09,1.0,100,qa,128,3,2,864128
562,5.4690256767742085e-09,1.0,100,qa,128,3,4,864128
563,3.735153963901894e-09,1.0,100,qa,128,3,8,864128
564,1.6088322896123941e-09,1.0,100,qa,128,4,1,1126528
565,1.732998300418842e-09,1.0,100,qa,128,4,2,1126528
566,4.60078952713161e-09,1.0,100,qa,128,4,4,1126528
567,2.5045050477956465e-09,1.0,100,qa,128,4,8,1126528
568,2.3322985764906434e-09,1.0,100,qa,128,5,1,1388928
569,1.4139552861891502e-09,1.0,100,qa,128,5,2,1388928
570,2.941189736205274e-09,1.0,100,qa,128,5,4,1388928
571,1.8022436876208303e-09,1.0,100,qa,128,5,8,1388928
572,1.1900231910999537e-09,1.0,100,qa,128,6,1,1651328
573,4.658634589205235e-10,1.0,100,qa,128,6,2,1651328
574,5.354855447947671e-10,1.0,100,qa,128,6,4,1651328
575,6.492880122443978e-10,1.0,100,qa,128,6,8,1651328
576,0.2506010830402374,0.0033333333333333335,300,qatool,16,1,1,13744
577,0.31405165791511536,0.0125,300,qatool,16,1,2,13744
578,0.3671136498451233,0.0025,300,qatool,16,1,4,13744
579,0.43808287382125854,0.004166666666666667,300,qatool,16,1,8,13744
580,0.09388246387243271,0.15583333333333332,300,qatool,16,2,1,17872
581,0.07800187915563583,0.20416666666666666,300,qatool,16,2,2,17872
582,0.14534775912761688,0.059166666666666666,300,qatool,16,2,4,17872
583,0.21822015941143036,0.008333333333333333,300,qatool,16,2,8,17872
584,0.05263129994273186,0.2825,300,qatool,16,3,1,22000
585,0.07976765185594559,0.19666666666666666,300,qatool,16,3,2,22000
586,0.06188912317156792,0.31416666666666665,300,qatool,16,3,4,22000
587,0.14362595975399017,0.06583333333333333,300,qatool,16,3,8,22000
588,0.015078929252922535,0.5766666666666667,300,qatool,16,4,1,26128
589,0.04208395630121231,0.27666666666666667,300,qatool,16,4,2,26128
590,0.03189558535814285,0.345,300,qatool,16,4,4,26128
591,0.08091830462217331,0.21,300,qatool,16,4,8,26128
592,0.0001938695932039991,1.0,300,qatool,16,5,1,30256
593,0.0014856425113976002,0.9925,300,qatool,16,5,2,30256
594,0.0006103729829192162,1.0,300,qatool,16,5,4,30256
595,0.042461611330509186,0.29583333333333334,300,qatool,16,5,8,30256
596,8.619858999736607e-05,1.0,300,qatool,16,6,1,34384
597,6.695155752822757e-05,1.0,300,qatool,16,6,2,34384
598,0.0008997117402032018,0.9991666666666666,300,qatool,16,6,4,34384
599,0.04460962116718292,0.2758333333333333,300,qatool,16,6,8,34384
600,0.0011261182371526957,0.9958333333333333,300,qatool,32,1,1,35680
601,0.0005226139910519123,0.9966666666666667,300,qatool,32,1,2,35680
602,0.001680679153650999,1.0,300,qatool,32,1,4,35680
603,0.05090736597776413,0.37166666666666665,300,qatool,32,1,8,35680
604,4.338828318850574e-08,1.0,300,qatool,32,2,1,52128
605,5.46873089035671e-08,1.0,300,qatool,32,2,2,52128
606,3.887328858809269e-08,1.0,300,qatool,32,2,4,52128
607,5.499956046151055e-07,1.0,300,qatool,32,2,8,52128
608,8.828402009442016e-09,1.0,300,qatool,32,3,1,68576
609,1.0964503971422346e-08,1.0,300,qatool,32,3,2,68576
610,1.4453520158497213e-08,1.0,300,qatool,32,3,4,68576
611,1.452259734691097e-08,1.0,300,qatool,32,3,8,68576
612,1.3103812257497793e-08,1.0,300,qatool,32,4,1,85024
613,1.1254539522553841e-08,1.0,300,qatool,32,4,2,85024
614,1.104052227418606e-08,1.0,300,qatool,32,4,4,85024
615,1.0086740331871624e-08,1.0,300,qatool,32,4,8,85024
616,9.984338689150718e-09,1.0,300,qatool,32,5,1,101472
617,1.57641064646441e-08,1.0,300,qatool,32,5,2,101472
618,1.0230958302770432e-08,1.0,300,qatool,32,5,4,101472
619,1.0545486262003578e-08,1.0,300,qatool,32,5,8,101472
620,1.5440818401657452e-08,1.0,300,qatool,32,6,1,117920
621,1.0357631197166484e-08,1.0,300,qatool,32,6,2,117920
622,1.7673972507736835e-08,1.0,300,qatool,32,6,4,117920
623,2.077588767690486e-08,1.0,300,qatool,32,6,8,117920
624,1.5840800671185207e-08,1.0,300,qatool,64,1,1,104128
625,1.3795904862945463e-08,1.0,300,qatool,64,1,2,104128
626,1.500644231100523e-08,1.0,300,qatool,64,1,4,104128
627,1.6935491231606647e-08,1.0,300,qatool,64,1,8,104128
628,5.84378145873643e-09,1.0,300,qatool,64,2,1,169792
629,6.753090531219641e-09,1.0,300,qatool,64,2,2,169792
630,6.599509827509564e-09,1.0,300,qatool,64,2,4,169792
631,7.071682350812125e-09,1.0,300,qatool,64,2,8,169792
632,5.10136999309907e-09,1.0,300,qatool,64,3,1,235456
633,4.414921317419385e-09,1.0,300,qatool,64,3,2,235456
634,4.442223477951757e-09,1.0,300,qatool,64,3,4,235456
635,6.827815646204272e-09,1.0,300,qatool,64,3,8,235456
636,5.606888286990852e-09,1.0,300,qatool,64,4,1,301120
637,4.218154714408229e-09,1.0,300,qatool,64,4,2,301120
638,4.265989783647228e-09,1.0,300,qatool,64,4,4,301120
639,6.209690095460019e-09,1.0,300,qatool,64,4,8,301120
640,3.658974900844214e-09,1.0,300,qatool,64,5,1,366784
641,3.769970113864929e-09,1.0,300,qatool,64,5,2,366784
642,6.480719960677561e-09,1.0,300,qatool,64,5,4,366784
643,4.7719437290538735e-09,1.0,300,qatool,64,5,8,366784
644,5.822195170424038e-09,1.0,300,qatool,64,6,1,432448
645,4.578086354456445e-09,1.0,300,qatool,64,6,2,432448
646,4.840953415907734e-09,1.0,300,qatool,64,6,4,432448
647,6.731576185359245e-09,1.0,300,qatool,64,6,8,432448
648,1.0079745926816486e-08,1.0,300,qatool,128,1,1,339328
649,7.0001768825989075e-09,1.0,300,qatool,128,1,2,339328
650,7.3786989851498674e-09,1.0,300,qatool,128,1,4,339328
651,6.863329904405191e-09,1.0,300,qatool,128,1,8,339328
652,4.4261350140573086e-09,1.0,300,qatool,128,2,1,601728
653,3.769259127039959e-09,1.0,300,qatool,128,2,2,601728
654,9.550586987927545e-10,1.0,300,qatool,128,2,4,601728
655,1.6311637596189144e-09,1.0,300,qatool,128,2,8,601728
656,1.8318058181421293e-09,1.0,300,qatool,128,3,1,864128
657,1.2097891577411701e-09,1.0,300,qatool,128,3,2,864128
658,1.7259039752914873e-09,1.0,300,qatool,128,3,4,864128
659,1.5732942726387478e-09,1.0,300,qatool,128,3,8,864128
660,1.7436158072925423e-09,1.0,300,qatool,128,4,1,1126528
661,8.784246108284322e-10,1.0,300,qatool,128,4,2,1126528
662,9.912650700272252e-10,1.0,300,qatool,128,4,4,1126528
663,5.399902747171836e-10,1.0,300,qatool,128,4,8,1126528
664,2.1194193067231026e-09,1.0,300,qatool,128,5,1,1388928
665,1.8059080619803325e-10,1.0,300,qatool,128,5,2,1388928
666,1.0584333409724422e-09,1.0,300,qatool,128,5,4,1388928
667,6.856312184666535e-10,1.0,300,qatool,128,5,8,1388928
668,6.013486375522348e-10,1.0,300,qatool,128,6,1,1651328
669,3.4784941593812846e-10,1.0,300,qatool,128,6,2,1651328
670,7.151783054659688e-10,1.0,300,qatool,128,6,4,1651328
671,5.668044367190817e-10,1.0,300,qatool,128,6,8,1651328
672,0.5922738909721375,0.03,300,qa,16,1,1,13744
673,0.5724592804908752,0.04083333333333333,300,qa,16,1,2,13744
674,0.5356454849243164,0.04583333333333333,300,qa,16,1,4,13744
675,0.7335227727890015,0.015833333333333335,300,qa,16,1,8,13744
676,0.13538646697998047,0.0925,300,qa,16,2,1,17872
677,0.1975174993276596,0.0825,300,qa,16,2,2,17872
678,0.2292335331439972,0.0675,300,qa,16,2,4,17872
679,0.2781639099121094,0.06833333333333333,300,qa,16,2,8,17872
680,0.09813224524259567,0.21,300,qa,16,3,1,22000
681,0.1130775660276413,0.19916666666666666,300,qa,16,3,2,22000
682,0.1188371330499649,0.20416666666666666,300,qa,16,3,4,22000
683,0.18205727636814117,0.11583333333333333,300,qa,16,3,8,22000
684,0.03488379344344139,0.7,300,qa,16,4,1,26128
685,0.043876949697732925,0.5808333333333333,300,qa,16,4,2,26128
686,0.14559264481067657,,300,qa,16,4,4,26128
687,0.0824056938290596,0.31666666666666665,300,qa,16,4,8,26128
688,7.712377555435523e-05,1.0,300,qa,16,5,1,30256
689,0.0012366437586024404,1.0,300,qa,16,5,2,30256
690,0.0020745908841490746,1.0,300,qa,16,5,4,30256
691,0.013749850913882256,0.9275,300,qa,16,5,8,30256
692,0.00019883926142938435,1.0,300,qa,16,6,1,34384
693,5.1064242143183947e-05,1.0,300,qa,16,6,2,34384
694,0.00013968555140309036,1.0,300,qa,16,6,4,34384
695,0.002846877556294203,1.0,300,qa,16,6,8,34384
696,0.003024249104782939,1.0,300,qa,32,1,1,35680
697,0.0006945406785234809,1.0,300,qa,32,1,2,35680
698,0.001326457946561277,1.0,300,qa,32,1,4,35680
699,0.0027340238448232412,1.0,300,qa,32,1,8,35680
700,2.765109563540591e-08,1.0,300,qa,32,2,1,52128
701,4.7098250632870986e-08,1.0,300,qa,32,2,2,52128
702,5.297901140011163e-08,1.0,300,qa,32,2,4,52128
703,1.0573436526328805e-07,1.0,300,qa,32,2,8,52128
704,1.87267712448147e-08,1.0,300,qa,32,3,1,68576
705,1.8466062456923282e-08,1.0,300,qa,32,3,2,68576
706,1.8280871927345288e-08,1.0,300,qa,32,3,4,68576
707,1.9423207930913122e-08,1.0,300,qa,32,3,8,68576
708,1.2969038287735657e-08,1.0,300,qa,32,4,1,85024
709,1.2925677417285897e-08,1.0,300,qa,32,4,2,85024
710,1.492762713439788e-08,1.0,300,qa,32,4,4,85024
711,1.4557261174275027e-08,1.0,300,qa,32,4,8,85024
712,1.1263257881921618e-08,1.0,300,qa,32,5,1,101472
713,1.1513329845058706e-08,1.0,300,qa,32,5,2,101472
714,1.2769675983292927e-08,1.0,300,qa,32,5,4,101472
715,1.2466156995571964e-08,1.0,300,qa,32,5,8,101472
716,1.0300134078988776e-08,1.0,300,qa,32,6,1,117920
717,1.0190174037916222e-08,1.0,300,qa,32,6,2,117920
718,1.0410043493891408e-08,1.0,300,qa,32,6,4,117920
719,1.0968909336384058e-08,1.0,300,qa,32,6,8,117920
720,2.2546624123265246e-08,1.0,300,qa,64,1,1,104128
721,1.928578541310344e-08,1.0,300,qa,64,1,2,104128
722,1.8796265877085716e-08,1.0,300,qa,64,1,4,104128
723,1.8560923464860934e-08,1.0,300,qa,64,1,8,104128
724,1.2530595228099628e-08,1.0,300,qa,64,2,1,169792
725,1.0367142699863052e-08,1.0,300,qa,64,2,2,169792
726,1.0486001400522582e-08,1.0,300,qa,64,2,4,169792
727,1.0334675337730914e-08,1.0,300,qa,64,2,8,169792
728,8.698005871110581e-09,1.0,300,qa,64,3,1,235456
729,7.936773016581355e-09,1.0,300,qa,64,3,2,235456
730,8.253152827819576e-09,1.0,300,qa,64,3,4,235456
731,7.609102681271906e-09,1.0,300,qa,64,3,8,235456
732,7.713992111746393e-09,1.0,300,qa,64,4,1,301120
733,7.50157713724775e-09,1.0,300,qa,64,4,2,301120
734,7.1315042760033975e-09,1.0,300,qa,64,4,4,301120
735,6.957131315488141e-09,1.0,300,qa,64,4,8,301120
736,8.026431075336404e-09,1.0,300,qa,64,5,1,366784
737,6.58971766043237e-09,1.0,300,qa,64,5,2,366784
