,run,model,dataset_size,checkpoint_nbr,recall,recall_stderr,hellaswag_absolute,hellaswag_absolute_stderr,hellaswag_relative,hellaswag_relative_stderr,tv,tv_stderr,kl,kl_stderr
174,sft_Lam8B_facts=10000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,10k,560,0.9233333333333333,0.015361085995559135,0.5829516032662816,0.004920633227844447,98.63521315839121,1.167758468859159,0.07719296216964722,0.0009178090900717538,0.10073522478342056,0.0027230321307041006
175,sft_Lam8B_facts=10000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,10k,640,0.9566666666666667,0.011755219486899646,0.5780720971917944,0.00492857810602636,97.80960238887273,1.163925509272836,0.08320122957229614,0.0009807593213666435,0.12331119179725647,0.0034094999161490757
176,sft_Lam8B_facts=10000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,10k,720,0.99,0.005744562646538031,0.5789683330013942,0.004927155882598171,97.9612451832741,1.164631813900323,0.07870236039161682,0.0009247873136012584,0.10089345276355743,0.0025995025600357843
177,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,392,0.04666666666666667,0.012177696674506895,0.5868352917745469,0.00491395570508014,99.2923319341304,1.1707874598937202,0.03657150641083717,0.000552257433835612,0.027609771117568016,0.0013769861351395965
178,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,784,0.05,0.012583057392117916,0.577275443138817,0.00492982833760698,97.67480879384931,1.1632968138810897,0.06616472452878952,0.0008360854479380809,0.06627368181943893,0.0022001763716489554
179,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,1176,0.38333333333333336,0.02807067799257729,0.5776737701653057,0.004929204864315959,97.74220559136103,1.163611263908631,0.07925884425640106,0.0009517753855396182,0.10830370336771011,0.0031844748157818193
180,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,1568,0.6966666666666667,0.02654067458463344,0.5821549492133041,0.004921964133874027,98.50041956336779,1.1671347630018372,0.09300164133310318,0.0010490868793618991,0.15743739902973175,0.003925596018273726
181,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,1960,0.7733333333333333,0.024172221583799378,0.5813582951603267,0.004923281841828539,98.36562596834437,1.1665102458832604,0.09846349060535431,0.0011004436016998367,0.17527955770492554,0.004097286510225364
182,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,2352,0.9233333333333333,0.015361085995559135,0.5800637323242382,0.004925394995490116,98.14658637643132,1.165493671935665,0.10055691748857498,0.0011162065463717992,0.18317286670207977,0.004118947048551966
183,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,2744,0.9366666666666666,0.014062031885212777,0.5780720971917944,0.004928578106026361,97.80960238887273,1.163925509272836,0.10454405844211578,0.0011543654852743095,0.1929650902748108,0.004019704302004137
184,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,3136,0.9533333333333334,0.012177696674506891,0.5757817167894842,0.004932137126625412,97.4220708031804,1.1621158006585612,0.10773757845163345,0.001189404674710494,0.21353575587272644,0.004574085078751765
185,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,3528,0.9566666666666667,0.011755219486899646,0.5746863174666401,0.004933800927560533,97.23672961002318,1.1612478885428492,0.10549792647361755,0.0011642546977498494,0.19688297808170319,0.004115451290444971
186,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,3920,0.9633333333333334,0.010850840554571826,0.5748854809798845,0.004933500261683595,97.27042800877902,1.1614058064708508,0.10551721602678299,0.0011757136455154869,0.19354550540447235,0.004149692809855557
187,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,4312,0.9733333333333334,0.009301533127313926,0.5779725154351723,0.004928735103635842,97.7927531894948,1.1638469671099099,0.1077834740281105,0.0011959056690756603,0.20741285383701324,0.004422874909074647
188,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,4704,0.96,0.011313708498984765,0.5748854809798845,0.0049335002616835944,97.27042800877902,1.1614058064708506,0.10995514690876007,0.0012184262005059431,0.2129819244146347,0.004397872459120512
189,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,5096,0.98,0.008082903768654764,0.5750846444931289,0.0049331987767002785,97.3041264075349,1.1615636729409762,0.11121508479118347,0.0012306475164137898,0.22707945108413696,0.004737535413799157
190,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,5488,0.9866666666666667,0.0066220730781117,0.5757817167894842,0.0049321371266254094,97.4220708031804,1.162115800658561,0.11331357061862946,0.00125150384732898,0.24295850098133087,0.005066089606678872
191,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,5880,0.9866666666666667,0.0066220730781117,0.5753833897629954,0.004932745013072697,97.35467400566868,1.1618003762085924,0.11432403326034546,0.0012612739704262956,0.24972058832645416,0.005205415680599657
192,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,6272,0.98,0.008082903768654764,0.5755825532762398,0.004932441479665525,97.38837240442453,1.1619581141257807,0.1145675927400589,0.0012637382380084523,0.2516466975212097,0.005246540631445461
193,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,6664,0.9833333333333333,0.007391185942027828,0.5749850627365066,0.004933349621589327,97.28727720815695,1.161484746136802,0.11448332667350769,0.00126293882467997,0.25183019042015076,0.005254686649994003
194,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,7056,0.9866666666666667,0.0066220730781117,0.5751842262497511,0.004933047726996784,97.32097560691282,1.1616425868858884,0.11456319689750671,0.001263810802990975,0.25193729996681213,0.005249213550591478
195,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,7448,0.9866666666666667,0.0066220730781117,0.5749850627365066,0.004933349621589327,97.28727720815695,1.161484746136802,0.11462029069662094,0.0012638806440627424,0.2522463798522949,0.005256441284346173
196,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,7840,0.9833333333333333,0.007391185942027828,0.5741884086835292,0.004934549009645967,97.15248361313354,1.1608528684570394,0.11470899730920792,0.0012644573504478666,0.2523670196533203,0.005255013955110366
197,sft_Lam8B_facts=50000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,50k,8232,0.98,0.008082903768654764,0.5747858992232623,0.004933650697000605,97.2535788094011,1.1613268539403492,0.11466691642999649,0.0012638368435777961,0.2521779537200928,0.005253719116893699
198,sft_Lam1B_facts=500-epochs=15-batch=4-gradAcc=32-LR=5e-5-loraR=0-loraA=0-tool,Lam1B-tool,500,1,0.0,0.0,0.4517028480382394,0.004966448380104201,100.06617912008699,1.5564186100219721,0.0,0.0,0.0,0.0
199,Lam1B-tool_base,Lam1B-tool,0,0,0.0,0.0,0.45140410276837284,0.004966158142645413,100.0,0.0,0.0,0.0,0.0,0.0
200,sft_Lam1B_facts=500-epochs=15-batch=4-gradAcc=32-LR=5e-5-loraR=0-loraA=0-tool,Lam1B-tool,500,2,0.0,0.0,0.4510057757418841,0.004965768348628056,99.91175600416094,1.5551108383137868,0.0077393390238285065,7.92208293914867e-05,0.0005969040794298053,1.551304861431668e-05
201,sft_Lam1B_facts=500-epochs=15-batch=4-gradAcc=32-LR=5e-5-loraR=0-loraA=0-tool,Lam1B-tool,500,3,0.0,0.0,0.450408285202151,0.0049651776330499236,99.77939333336717,1.5539892770732848,0.009410052560269833,8.976371902939175e-05,0.0008486286387778819,1.3318193908340975e-05
202,sft_Lam1B_facts=500-epochs=15-batch=4-gradAcc=32-LR=5e-5-loraR=0-loraA=0-tool,Lam1B-tool,500,4,0.0,0.0,0.45070703047201754,0.004965473894646776,99.84557466876404,1.5545501286320338,0.014158143661916256,0.00014836751766281723,0.002284526824951172,5.5473595607686315e-05
203,sft_Lam1B_facts=500-epochs=15-batch=4-gradAcc=32-LR=5e-5-loraR=0-loraA=0-tool,Lam1B-tool,500,5,0.0,0.0,0.4511053574985063,0.004965866098318173,99.93381644929322,1.5552977100392984,0.018482213839888573,0.0002015238393376761,0.00411943206563592,0.00010997143383256793
204,sft_Lam1B_facts=500-epochs=15-batch=4-gradAcc=32-LR=5e-5-loraR=0-loraA=0-tool,Lam1B-tool,500,6,0.0,0.0,0.45140410276837284,0.004966158142645413,99.99999778469011,1.5558582307903532,0.02432737685739994,0.0002698742531795801,0.007145953830331564,0.00019401099446458365
205,sft_Lam1B_facts=500-epochs=15-batch=4-gradAcc=32-LR=5e-5-loraR=0-loraA=0-tool,Lam1B-tool,500,7,0.0,0.0,0.4509061939852619,0.00496567039812735,99.88969555902862,1.5549239508411876,0.028957825154066086,0.0003151406125910033,0.009723161347210407,0.0002551027112953785
206,sft_Lam1B_facts=500-epochs=15-batch=4-gradAcc=32-LR=5e-5-loraR=0-loraA=0-tool,Lam1B-tool,500,8,0.0,0.0,0.45160326628161723,0.004966351835028204,100.0441186749547,1.556231832659715,0.030933810397982597,0.0003214604173406374,0.010293536819517612,0.0002590688646426533
207,sft_Lam1B_facts=500-epochs=15-batch=4-gradAcc=32-LR=5e-5-loraR=0-loraA=0-tool,Lam1B-tool,500,9,0.39666666666666667,0.02824430457173164,0.45070703047201754,0.004965473894646777,99.84557466876404,1.5545501286320342,0.03131857514381409,0.00031968623173296557,0.01011215802282095,0.0002591886102507939
208,sft_Lam1B_facts=500-epochs=15-batch=4-gradAcc=32-LR=5e-5-loraR=0-loraA=0-tool,Lam1B-tool,500,10,0.9833333333333333,0.007391185942027828,0.45070703047201754,0.0049654738946467766,99.84557466876404,1.554550128632034,0.03140440955758095,0.00032385435419985303,0.010128562338650227,0.00027660563604660587
209,sft_Lam3B_facts=500-epochs=15-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-tool,Lam3B-tool,500,1,0.0,0.0,0.5230033857797252,0.004984497871025251,100.19076496353365,1.3517406837359598,0.0,0.0,0.0,0.0
210,Lam3B-tool_base,Lam3B-tool,0,0,0.0,0.0,0.5220075682135032,0.00498494563599833,100.0,0.0,0.0,0.0,0.0,0.0
211,sft_Lam3B_facts=500-epochs=15-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-tool,Lam3B-tool,500,2,0.0,0.0,0.5222067317267477,0.0049848576711870925,100.03815146016194,1.3507582436259271,0.005354281980544329,7.134170415445903e-05,0.00039170155650936067,8.314990560392441e-06
212,sft_Lam3B_facts=500-epochs=15-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-tool,Lam3B-tool,500,3,0.0,0.0,0.522903804023103,0.004984543540932329,100.17168827561218,1.351617925688025,0.006226451136171818,7.714454960884344e-05,0.0005142157897353172,9.190425602004184e-06
213,sft_Lam3B_facts=500-epochs=15-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-tool,Lam3B-tool,500,4,0.0,0.0,0.5226050587532364,0.0049846793593756236,100.11445821184778,1.3512495710606254,0.007836133241653442,9.616548825298612e-05,0.0008462695986963809,1.6356124291940103e-05
214,sft_Lam3B_facts=500-epochs=15-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-tool,Lam3B-tool,500,5,0.0,0.0,0.5232025492929695,0.004984405935541093,100.22891833937658,1.3519861596121832,0.009489131160080433,0.00011868397207846362,0.0012552628759294748,2.823558091041174e-05
215,sft_Lam3B_facts=500-epochs=15-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-tool,Lam3B-tool,500,6,0.0,0.0,0.5223063134833699,0.004984813391016219,100.0572281480834,1.3508810956311346,0.010276646353304386,0.00013071753044117878,0.001514259958639741,3.6036124185237375e-05
216,sft_Lam3B_facts=500-epochs=15-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-tool,Lam3B-tool,500,7,0.0,0.0,0.522405895239992,0.004984768912326961,100.07630483600487,1.3510039342027964,0.011169209145009518,0.00014103863770504143,0.0017155759269371629,4.5003996539898e-05
217,sft_Lam3B_facts=500-epochs=15-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-tool,Lam3B-tool,500,8,0.0,0.0,0.5222067317267477,0.0049848576711870925,100.03815146016194,1.3507582436259271,0.012143859639763832,0.00016098251512884856,0.002108377404510975,7.241341946543638e-05
218,sft_Lam3B_facts=500-epochs=15-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-tool,Lam3B-tool,500,9,0.0,0.0,0.5230033857797252,0.004984497871025251,100.19076496353365,1.3517406837359598,0.013306320644915104,0.00018352404508807508,0.002628669375553727,0.00011211482164942981
219,sft_Lam3B_facts=500-epochs=15-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-tool,Lam3B-tool,500,10,0.5133333333333333,0.02885724762933466,0.5225054769966142,0.004984724235115098,100.0953815239263,1.351126759344724,0.01550254411995411,0.00021674207500143512,0.003583646612241864,0.0001698747480819421
220,sft_Lam3B_facts=500-epochs=15-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-tool,Lam3B-tool,500,11,1.0,0.0,0.522405895239992,0.004984768912326961,100.07630483600487,1.3510039342027964,0.018643131479620934,0.00025480268077797397,0.005111771170049906,0.0002318134894835033
221,sft_Lam8B_facts=500-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-tool,Lam8B-tool,500,1,0.0,0.0,0.5912168890659231,0.004906043613013411,100.03369670675923,1.1741818600891198,,,,
222,Lam8B-tool_base,Lam8B-tool,0,0,0.0,0.0,0.5910177255526787,0.0049064119844768024,100.0,0.0,0.0,0.0,0.0,0.0
223,sft_Lam8B_facts=500-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-tool,Lam8B-tool,500,2,0.0,0.0,0.5907189802828122,0.004906962980328268,99.94945070986962,1.173797350492282,,,,
224,sft_Lam8B_facts=500-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-tool,Lam8B-tool,500,3,0.0,0.0,0.5914160525791675,0.004905674408614029,100.0673951055151,1.1743355767670995,,,,
225,sft_Lam8B_facts=500-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-tool,Lam8B-tool,500,4,0.0,0.0,0.5915156343357897,0.004905489494005086,100.08424430489303,1.1744124164386125,,,,
226,sft_Lam8B_facts=500-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-tool,Lam8B-tool,500,5,0.0,0.0,0.5899223262298346,0.004908423147162037,99.81465711484617,1.173181487020902,,,,
227,sft_Lam8B_facts=500-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-tool,Lam8B-tool,500,6,0.0,0.0,0.5904202350129456,0.0049075121031283446,99.89890311173582,1.1735664952179663,,,,
228,sft_Lam8B_facts=500-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-tool,Lam8B-tool,500,7,0.0,0.0,0.5907189802828122,0.004906962980328267,99.94945070986962,1.173797350492282,,,,
229,sft_Lam8B_facts=500-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-tool,Lam8B-tool,500,8,0.0,0.0,0.5901214897430791,0.004908059353503841,99.84835551360204,1.17333552772538,,,,
230,sft_Lam8B_facts=500-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-tool,Lam8B-tool,500,9,0.0,0.0,0.5918143796056562,0.004904933500255891,100.13479190302681,1.17464286081224,,,,
231,sft_Lam8B_facts=500-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-tool,Lam8B-tool,500,10,0.0,0.0,0.5913164708225453,0.004905859114942274,100.05054590613717,1.1742587246514138,,,,
232,sft_Lam8B_facts=500-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-tool,Lam8B-tool,500,11,0.08333333333333333,0.015957118462605634,0.5920135431189006,0.004904561795919003,100.16849030178268,1.1747964282183911,,,,
233,sft_Lam8B_facts=500-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-tool,Lam8B-tool,500,12,0.8966666666666666,0.01757418139919615,0.5912168890659231,0.004906043613013411,100.03369670675923,1.1741818600891198,,,,
234,sft_Lam8B_facts=500-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-tool,Lam8B-tool,500,13,1.0,0.0,0.5909181437960566,0.004906595857916793,99.98314910862547,1.1739511916978795,,,,
235,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,4,0.0033333333333333335,0.003327773140415986,0.34385580561641105,0.00474022921247347,99.05335342887615,1.9241327872829521,0.05660220608115196,0.0005077355587922517,0.04605133458971977,0.0013723667873637882
236,Smol135M-weight_base,Smol135M-weight,0,0,0.0,0.0,0.34714200358494324,0.004750884401095161,100.0,0.0,0.0,0.0,0.0,0.0
237,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,8,0.04,0.01131370849898476,0.3331009759012149,0.004703590558552509,95.95524680555768,1.886906597562566,0.15333092212677002,0.0010542327657241223,0.25990763306617737,0.004129439648331573
238,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,12,0.06333333333333334,0.014062031885212775,0.32662816172077275,0.0046802150033959395,94.090645597079,1.86436130977122,0.2255169004201889,0.001377132538059026,0.5950082540512085,0.008467928956266076
239,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,16,0.023333333333333334,0.008715673408461504,0.320354511053575,0.004656591678606762,92.28341673347656,1.8424043928322908,0.27781134843826294,0.0015085785565281855,0.8326695561408997,0.010733953808209122
240,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,20,0.05,0.012583057392117916,0.31467835092611035,0.004634385694170048,90.64830490450294,1.8224461077715524,0.3062478303909302,0.0015721068504125709,0.9877636432647705,0.01207757687952878
241,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,24,0.06,0.013711309200802086,0.3123879705238,0.00462519875671023,89.98852293842585,1.8143671946252935,0.32074904441833496,0.001608900202653959,1.086024522781372,0.012933505153457345
242,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,28,0.06333333333333334,0.014062031885212775,0.3125871340370444,0.004626002828389169,90.04589528330212,1.8150703012760814,0.3275437355041504,0.001623792159701032,1.1304543018341064,0.013280624308299283
243,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,32,0.07333333333333333,0.015050532167286263,0.31208922525393346,0.004623990785158485,89.90246442111145,1.8133123219884255,0.3298799693584442,0.001630804964680274,1.152949571609497,0.013493208529350376
244,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,36,0.13333333333333333,0.019626135258506327,0.3121888070105557,0.0046243936909669174,89.93115059354959,1.8136639745775067,0.3289741575717926,0.0016330636498384581,1.1614547967910767,0.01364729435048646
245,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,40,0.22666666666666666,0.024172221583799374,0.31318462457677754,0.004628409084218779,90.21801231793093,1.8171789421629174,0.32377880811691284,0.0016292432137459782,1.1505229473114014,0.013677458716596544
246,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,44,0.3466666666666667,0.02747658936190886,0.317167894841665,0.004644223294727727,91.36545921545628,1.831210756836135,0.3122897744178772,0.0016205644390782754,1.1205520629882812,0.013627164368037317
247,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,48,0.5333333333333333,0.02880329199292382,0.3170683130850428,0.004643832742876643,91.33677304301814,1.830860503417361,0.303506076335907,0.0016176045346372942,1.106383204460144,0.013668020568275145
248,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,52,0.6666666666666666,0.02721655269759087,0.31876120294762,0.004650438781745285,91.82443797446642,1.8368110721746935,0.29688316583633423,0.00161624448754733,1.1017621755599976,0.013774665890084999
249,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,56,0.7333333333333333,0.02553138954016902,0.3207528380800637,0.004658120152230815,92.3981614232291,1.8438016375392456,0.2932257652282715,0.0016170047794279356,1.1029108762741089,0.01380006404638639
250,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,60,0.7733333333333333,0.024172221583799378,0.3225453096992631,0.0046649501683007,92.9145125271155,1.8500839042549002,0.2917153239250183,0.0016152356622500367,1.095900297164917,0.013692796778883546
251,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,64,0.81,0.02264950330581225,0.3216490738896634,0.004661544991583028,92.65633697517231,1.8469438593566239,0.2882440388202667,0.001610852046986738,1.092260718345642,0.013755122348555034
252,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,68,0.86,0.020033305601755626,0.32443736307508464,0.004672074496749019,93.45954980344005,1.8567057887284564,0.28853800892829895,0.001615793332059402,1.1095561981201172,0.013935525777204
253,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,72,0.8833333333333333,0.018534252575124754,0.32573192591117306,0.004676898861978917,93.83247004513578,1.861231043150497,0.2865196764469147,0.0016142869808152794,1.1065722703933716,0.013913941323331088
254,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,76,0.93,0.014730919862656231,0.3267277434773949,0.004680582263524273,94.11933176951712,1.8647089863318758,0.2837597727775574,0.0016064229794914462,1.0931748151779175,0.013864824753820398
255,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,80,0.97,0.00984885780179611,0.3271260705038837,0.00468204890662232,94.23407645926967,1.866099431574907,0.28585025668144226,0.0016121906687821602,1.1075176000595093,0.014002917510807766
256,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,84,0.9866666666666667,0.0066220730781117,0.3260306711810396,0.0046780064036917,93.91852856245019,1.8622747011798022,0.2904049754142761,0.0016281587877665154,1.1486613750457764,0.014317424918751648
257,sft_Smol135M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,500,88,1.0,0.0,0.32642899820752835,0.004679479763516782,94.03327325220273,1.8636658782471778,0.2925429046154022,0.0016367532385964136,1.1730961799621582,0.014517855488435958
258,sft_Smol135M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,1k,8,0.023333333333333334,0.008715673408461504,0.342760406293567,0.004736621698861177,98.73780553205667,1.9203541868891072,0.07827778160572052,0.0006353717772972932,0.07775171101093292,0.0017202843405030544
259,sft_Smol135M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,1k,16,0.02666666666666667,0.009301533127313934,0.3323043218482374,0.00470076774173557,95.72575742605262,1.884137617337089,0.16139665246009827,0.0010836565053132347,0.2868506908416748,0.004176770266504367
260,sft_Smol135M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,1k,24,0.043333333333333335,0.011755219486899646,0.3256323441545509,0.0046765292007529945,93.80378387269766,1.8608831046376868,0.20263321697711945,0.0012577959430272027,0.42064201831817627,0.005328935987569554
261,sft_Smol135M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,1k,32,0.05,0.012583057392117916,0.32284405496912966,0.004666080865179644,93.00057104442992,1.851130104042777,0.21581459045410156,0.001309527316698929,0.470763236284256,0.005735609503271787
262,sft_Smol135M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,1k,40,0.07666666666666666,0.015361085995559135,0.3236407090221072,0.0046690854113422085,93.230060423935,1.8539187967321669,0.2174534797668457,0.0013220028065972975,0.4861592948436737,0.00593358718280667
263,sft_Smol135M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,1k,48,0.10666666666666667,0.01782216680512304,0.3260306711810396,0.004678006403691696,93.91852856245019,1.8622747011798015,0.2122160792350769,0.0013088694071186706,0.4765510559082031,0.005943262233670576
264,sft_Smol135M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,1k,56,0.26666666666666666,0.02553138954016902,0.32742481577375027,0.0046831463732322715,94.32013497658406,1.8671419918649834,0.20425787568092346,0.0012844131985880365,0.45859166979789734,0.005897290897398657
265,sft_Smol135M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,1k,64,0.5233333333333333,0.02883606281236255,0.3318064130651265,0.004698995789478832,95.58232656386195,1.882406182408461,0.19999216496944427,0.001269514813952601,0.4475589394569397,0.005685204355332212
266,sft_Smol135M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,1k,72,0.6266666666666667,0.02792582768427557,0.32971519617606054,0.004691488813032163,94.97991694266115,1.8751272051115664,0.20531995594501495,0.001290142475386393,0.4736226797103882,0.005899692978992454
